frame,timestamp,hs_crop_source,mp_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_tension_v3,mp_startle_score,smoothed_composite,onset_slope,event_status,face_bbox,mp_valence,mp_smile
2933,97.767,haar,full_frame,0.3158,Fear,---,---,AMBIGUOUS,---,0.5555,0.5263,0.5555,0.0000,0.0904,0.3284,0.3572,0.001820,IDLE,"58,59,150,168",-0.0113,0.0000
2934,97.800,haar,full_frame,0.3995,Fear,---,---,AMBIGUOUS,---,0.6357,0.6658,0.6357,0.0000,0.0944,0.2997,0.3561,0.001198,IDLE,"58,59,150,168",-0.0109,0.0000
2935,97.833,haar,full_frame,0.2776,Fear,---,---,AMBIGUOUS,---,0.4757,0.4627,0.4757,0.0000,0.1049,0.1194,0.3542,0.000521,IDLE,"57,60,149,169",-0.0148,0.0000
2936,97.867,haar,full_frame,0.1953,Surprise,---,---,AMBIGUOUS,---,0.4100,0.3255,0.4373,0.0000,0.1100,0.0000,0.3518,-0.000219,IDLE,"57,60,147,169",-0.0162,0.0000
2937,97.900,haar,full_frame,0.2130,Surprise,---,---,AMBIGUOUS,---,0.3834,0.3549,0.4871,0.0000,0.1032,0.3175,0.3493,-0.000933,IDLE,"56,60,147,169",-0.0116,0.0000
2938,97.933,haar,full_frame,0.2349,Fear,---,---,AMBIGUOUS,---,0.4985,0.3915,0.4985,0.0000,0.0966,0.0256,0.3473,-0.001598,IDLE,"56,61,147,170",-0.0123,0.0000
2939,97.967,haar,full_frame,0.1912,Surprise,---,---,AMBIGUOUS,---,0.3651,0.3187,0.4336,0.0000,0.0936,0.0195,0.3445,-0.001755,IDLE,"56,61,147,170",-0.0128,0.0000
2940,98.000,haar,full_frame,0.2722,Fear,---,---,AMBIGUOUS,---,0.4810,0.4536,0.4810,0.0000,0.1067,0.4085,0.3425,-0.001797,IDLE,"56,62,147,171",-0.0174,0.0000
2941,98.033,haar,full_frame,0.2361,Surprise,---,---,AMBIGUOUS,---,0.3637,0.3935,0.4330,0.0000,0.1152,0.2837,0.3397,-0.001888,IDLE,"56,62,147,171",-0.0205,0.0000
2942,98.067,haar,full_frame,0.2129,Fear,---,---,AMBIGUOUS,---,0.3981,0.3548,0.3981,0.0000,0.1136,0.0115,0.3370,-0.002018,IDLE,"56,63,147,171",-0.0233,0.0000
2943,98.100,haar,full_frame,0.1856,Fear,---,---,AMBIGUOUS,---,0.3963,0.3093,0.3963,0.0000,0.1233,0.3274,0.3340,-0.002211,IDLE,"56,63,147,173",-0.0214,0.0000
2944,98.133,haar,full_frame,0.1600,Fear,---,---,AMBIGUOUS,---,0.3968,0.2667,0.3968,0.0000,0.1282,1.2388,0.3310,-0.002321,IDLE,"56,63,147,174",-0.0173,0.0000
2945,98.167,haar,full_frame,0.2392,Fear,---,---,AMBIGUOUS,---,0.4904,0.3987,0.4904,0.0000,0.1320,0.3458,0.3289,-0.002293,IDLE,"55,64,148,175",-0.0170,0.0000
2946,98.200,haar,full_frame,0.2131,Fear,---,---,AMBIGUOUS,---,0.4467,0.3552,0.4467,0.0000,0.1380,1.5189,0.3263,-0.002302,IDLE,"55,64,148,176",-0.0168,0.0000
2947,98.233,haar,full_frame,0.2445,Surprise,---,STARTLE,AMBIGUOUS,---,0.4297,0.4075,0.4393,0.0000,0.1339,5.2361,0.3240,-0.002327,IDLE,"55,64,148,177",-0.0122,0.0000
2948,98.267,haar,full_frame,0.3403,Fear,---,---,AMBIGUOUS,---,0.4931,0.5672,0.4931,0.0000,0.1230,0.0436,0.3222,-0.002228,IDLE,"55,64,149,178",-0.0103,0.0000
2949,98.300,haar,full_frame,0.2794,Fear,---,---,AMBIGUOUS,---,0.5310,0.4656,0.5310,0.0000,0.1358,1.6021,0.3205,-0.002196,IDLE,"56,64,150,178",-0.0117,0.0000
2950,98.333,haar,full_frame,0.2827,Fear,---,---,AMBIGUOUS,---,0.5550,0.4711,0.5550,0.0000,0.1339,0.0377,0.3191,-0.002060,IDLE,"56,64,150,179",-0.0136,0.0000
2951,98.367,haar,full_frame,0.3726,Fear,---,---,AMBIGUOUS,---,0.6145,0.6211,0.6145,0.0000,0.1244,0.8426,0.3178,-0.001917,IDLE,"56,65,150,179",-0.0102,0.0000
2952,98.400,haar,full_frame,0.3537,Fear,---,---,AMBIGUOUS,---,0.6120,0.5895,0.6120,0.0000,0.1170,0.2361,0.3166,-0.001747,IDLE,"56,65,150,180",-0.0077,0.0000
2953,98.433,haar,full_frame,0.2939,Fear,---,---,AMBIGUOUS,---,0.5474,0.4898,0.5474,0.0000,0.1149,0.1564,0.3146,-0.001637,IDLE,"56,65,150,179",-0.0074,0.0000
2954,98.467,haar,full_frame,0.2597,Fear,---,---,AMBIGUOUS,---,0.4880,0.4328,0.4880,0.0000,0.1138,0.9142,0.3125,-0.001639,IDLE,"56,65,150,180",-0.0072,0.0000
2955,98.500,haar,full_frame,0.2738,Fear,---,---,AMBIGUOUS,---,0.5522,0.4564,0.5522,0.0000,0.1136,0.1309,0.3108,-0.001549,IDLE,"56,65,150,180",-0.0068,0.0000
2956,98.533,haar,full_frame,0.2577,Fear,---,---,AMBIGUOUS,---,0.4952,0.4294,0.4952,0.0000,0.1125,0.0957,0.3087,-0.001527,IDLE,"56,65,150,180",-0.0063,0.0000
2957,98.567,haar,full_frame,0.2834,Fear,---,---,AMBIGUOUS,---,0.5415,0.4724,0.5415,0.0000,0.1113,0.0133,0.3069,-0.001530,IDLE,"56,65,150,180",-0.0063,0.0000
2958,98.600,haar,full_frame,0.2665,Fear,---,---,AMBIGUOUS,---,0.5618,0.4442,0.5618,0.0000,0.1104,0.0000,0.3052,-0.001536,IDLE,"56,65,150,180",-0.0064,0.0000
2959,98.633,haar,full_frame,0.2516,Fear,---,---,AMBIGUOUS,---,0.5266,0.4193,0.5266,0.0000,0.1104,0.0062,0.3032,-0.001588,IDLE,"56,65,150,179",-0.0064,0.0000
2960,98.667,haar,full_frame,0.2567,Fear,---,---,AMBIGUOUS,---,0.5359,0.4279,0.5359,0.0000,0.1106,0.0021,0.3013,-0.001653,IDLE,"56,65,150,179",-0.0065,0.0000
2961,98.700,haar,full_frame,0.2400,Fear,---,---,AMBIGUOUS,---,0.5787,0.4001,0.5787,0.0000,0.1097,0.0004,0.2995,-0.001709,IDLE,"56,65,150,179",-0.0066,0.0000
2962,98.733,haar,full_frame,0.2925,Fear,---,---,AMBIGUOUS,---,0.6503,0.4875,0.6503,0.0000,0.1108,0.0851,0.2982,-0.001647,IDLE,"56,65,149,179",-0.0068,0.0000
2963,98.767,haar,full_frame,0.2753,Fear,---,---,AMBIGUOUS,---,0.6198,0.4588,0.6198,0.0000,0.1106,0.9658,0.2968,-0.001569,IDLE,"56,65,149,179",-0.0062,0.0000
2964,98.800,haar,full_frame,0.2701,Fear,---,---,AMBIGUOUS,---,0.5673,0.4502,0.5673,0.0000,0.1090,0.7490,0.2953,-0.001546,IDLE,"56,65,149,179",-0.0062,0.0000
2965,98.833,haar,full_frame,0.2504,Fear,---,---,AMBIGUOUS,---,0.5857,0.4174,0.5857,0.0000,0.1096,0.4933,0.2936,-0.001513,IDLE,"56,65,149,179",-0.0059,0.0000
2966,98.867,haar,full_frame,0.2882,Fear,---,---,AMBIGUOUS,---,0.6198,0.4804,0.6198,0.0000,0.1107,0.3078,0.2921,-0.001480,IDLE,"56,65,149,179",-0.0054,0.0000
2967,98.900,haar,full_frame,0.2717,Fear,---,---,AMBIGUOUS,---,0.5956,0.4528,0.5956,0.0000,0.1070,0.6428,0.2906,-0.001458,IDLE,"56,64,149,179",-0.0043,0.0000
2968,98.933,haar,full_frame,0.1974,Fear,---,---,AMBIGUOUS,---,0.4201,0.3289,0.4201,0.0000,0.1051,1.2949,0.2883,-0.001486,IDLE,"56,64,149,178",-0.0099,0.0000
2969,98.967,haar,full_frame,0.1701,Fear,---,---,AMBIGUOUS,---,0.3862,0.2835,0.3862,0.0000,0.0995,0.0000,0.2857,-0.001559,IDLE,"56,64,148,177",-0.0203,0.0000
2970,99.000,haar,full_frame,0.1797,Fear,---,---,AMBIGUOUS,---,0.4520,0.2994,0.4520,0.0000,0.0959,0.0119,0.2832,-0.001623,IDLE,"56,64,148,177",-0.0352,0.0000
2971,99.033,haar,full_frame,0.2036,Fear,---,---,AMBIGUOUS,---,0.4997,0.3394,0.4997,0.0000,0.0944,0.0414,0.2812,-0.001697,IDLE,"55,64,148,177",-0.0467,0.0000
2972,99.067,haar,full_frame,0.1868,Fear,---,---,AMBIGUOUS,---,0.4358,0.3114,0.4358,0.0000,0.0971,0.0031,0.2790,-0.001786,IDLE,"55,64,148,177",-0.0511,0.0000
2973,99.100,haar,full_frame,0.1824,Fear,---,---,AMBIGUOUS,---,0.4030,0.3040,0.4030,0.0000,0.0997,0.0067,0.2763,-0.001908,IDLE,"55,64,147,177",-0.0612,0.0000
2974,99.133,haar,full_frame,0.2381,Fear,---,STARTLE,AMBIGUOUS,---,0.6559,0.3968,0.6559,0.0000,0.1039,3.3395,0.2754,-0.001823,IDLE,"55,64,148,179",-0.0373,0.0001
2975,99.167,haar,full_frame,0.3577,Fear,---,---,AMBIGUOUS,---,0.7300,0.5962,0.7300,0.0000,0.1066,1.6044,0.2752,-0.001690,IDLE,"55,64,148,179",-0.0082,0.0001
2976,99.200,haar,full_frame,0.3100,Fear,---,---,AMBIGUOUS,---,0.6768,0.5167,0.6768,0.0000,0.1083,0.0000,0.2750,-0.001560,IDLE,"55,64,148,179",-0.0077,0.0001
2977,99.233,haar,full_frame,0.2733,Fear,---,---,AMBIGUOUS,---,0.6879,0.4555,0.6879,0.0000,0.1081,0.0650,0.2747,-0.001364,IDLE,"55,64,148,179",-0.0073,0.0000
2978,99.267,haar,full_frame,0.2043,Fear,---,---,AMBIGUOUS,---,0.4751,0.3405,0.4751,0.0000,0.0957,0.0000,0.2730,-0.001271,IDLE,"54,64,148,178",-0.0102,0.0000
2979,99.300,haar,full_frame,0.2033,Fear,---,---,AMBIGUOUS,---,0.3743,0.3388,0.3743,0.0000,0.0939,0.0471,0.2704,-0.001280,IDLE,"54,64,147,177",-0.0113,0.0000
2980,99.333,haar,full_frame,0.1873,Fear,---,---,AMBIGUOUS,---,0.3740,0.3122,0.3740,0.0000,0.0946,0.0282,0.2683,-0.001294,IDLE,"54,64,147,177",-0.0112,0.0000
2981,99.367,haar,full_frame,0.1788,Neutral,---,---,AMBIGUOUS,---,0.3385,0.2980,0.3536,0.0000,0.0957,0.0510,0.2660,-0.001293,IDLE,"54,64,147,177",-0.0125,0.0000
2982,99.400,haar,full_frame,0.1842,Neutral,---,---,AMBIGUOUS,---,0.2571,0.3070,0.3976,0.0000,0.0954,0.4225,0.2636,-0.001268,IDLE,"53,64,147,177",-0.0140,0.0000
2983,99.433,haar,full_frame,0.1917,Neutral,---,---,AMBIGUOUS,---,0.2379,0.3195,0.3771,0.0000,0.0972,0.1219,0.2606,-0.001478,IDLE,"53,64,147,177",-0.0247,0.0001
2984,99.467,haar,full_frame,0.2624,Surprise,---,---,AMBIGUOUS,---,0.2934,0.4373,0.4053,0.0000,0.0993,0.9709,0.2582,-0.001701,IDLE,"53,64,147,178",-0.0145,0.0002
2985,99.500,haar,full_frame,0.3435,Fear,---,STARTLE,AMBIGUOUS,---,0.5702,0.5724,0.5702,0.0000,0.1049,3.2330,0.2582,-0.001675,IDLE,"53,64,147,179",-0.0167,0.0001
2986,99.533,haar,full_frame,0.1480,Neutral,---,---,AMBIGUOUS,---,0.1998,0.2467,0.4668,0.0000,0.1116,0.0468,0.2557,-0.001901,IDLE,"53,65,147,179",-0.0257,0.0000
2987,99.567,haar,full_frame,0.1727,Neutral,---,---,AMBIGUOUS,---,0.2371,0.2878,0.3918,0.0000,0.1140,0.0655,0.2536,-0.001938,IDLE,"53,65,147,179",-0.0289,0.0000
2988,99.600,haar,full_frame,0.1712,Neutral,---,---,AMBIGUOUS,---,0.2885,0.2854,0.3279,0.0000,0.1167,0.0172,0.2517,-0.001877,IDLE,"53,65,147,179",-0.0277,0.0000
2989,99.633,haar,full_frame,0.1789,Surprise,---,---,AMBIGUOUS,---,0.2484,0.2982,0.3463,0.0000,0.1169,0.0106,0.2504,-0.001787,IDLE,"53,65,147,179",-0.0274,0.0000
2990,99.667,haar,full_frame,0.1918,Surprise,---,---,AMBIGUOUS,---,0.2644,0.3197,0.3377,0.0000,0.1161,0.3034,0.2485,-0.001754,IDLE,"53,65,147,178",-0.0273,0.0000
2991,99.700,haar,full_frame,0.1739,Neutral,---,---,AMBIGUOUS,---,0.2609,0.2898,0.3259,0.0000,0.1163,0.1568,0.2471,-0.001644,IDLE,"53,65,147,178",-0.0282,0.0000
2992,99.733,haar,full_frame,0.1689,Neutral,---,---,AMBIGUOUS,---,0.2557,0.2815,0.3362,0.0000,0.1170,0.3322,0.2457,-0.001490,IDLE,"53,65,147,178",-0.0262,0.0001
2993,99.767,haar,full_frame,0.1298,Neutral,---,---,AMBIGUOUS,---,0.2905,0.2164,0.3256,0.0000,0.1196,0.7394,0.2446,-0.001360,IDLE,"53,65,147,178",-0.0247,0.0002
2994,99.800,haar,full_frame,0.1497,Neutral,---,---,AMBIGUOUS,---,0.2812,0.2495,0.3462,0.0000,0.1161,0.0289,0.2434,-0.001485,IDLE,"53,66,147,178",-0.0184,0.0001
2995,99.833,haar,full_frame,0.1674,Neutral,---,---,AMBIGUOUS,---,0.2948,0.2791,0.3258,0.0000,0.1186,0.0000,0.2414,-0.001425,IDLE,"53,66,147,178",-0.0180,0.0000
2996,99.867,haar,full_frame,0.1406,Neutral,---,---,AMBIGUOUS,---,0.2780,0.2343,0.3400,0.0000,0.1242,0.0139,0.2398,-0.001383,IDLE,"54,66,147,178",-0.0248,0.0000
2997,99.900,haar,full_frame,0.1762,Fear,---,---,AMBIGUOUS,---,0.3608,0.2936,0.3608,0.0000,0.1229,0.0428,0.2386,-0.001306,IDLE,"54,66,147,178",-0.0242,0.0000
2998,99.933,haar,full_frame,0.1354,Neutral,---,---,AMBIGUOUS,---,0.3090,0.2257,0.3397,0.0000,0.1225,0.0600,0.2365,-0.001392,IDLE,"54,67,147,178",-0.0245,0.0000
2999,99.967,haar,full_frame,0.1351,Neutral,---,---,AMBIGUOUS,---,0.2004,0.2252,0.4244,0.0000,0.1244,0.0308,0.2335,-0.001496,IDLE,"54,67,148,179",-0.0239,0.0000
3000,100.000,haar,full_frame,0.1439,Neutral,---,---,AMBIGUOUS,---,0.2240,0.2399,0.4478,0.0000,0.1268,1.7648,0.2304,-0.001676,IDLE,"54,68,148,180",-0.0260,0.0000
3001,100.033,haar,full_frame,0.1815,Neutral,---,---,AMBIGUOUS,---,0.2774,0.3026,0.3701,0.0000,0.1318,0.0136,0.2274,-0.001833,IDLE,"54,68,148,181",-0.0272,0.0000
3002,100.067,haar,full_frame,0.1966,Fear,---,---,AMBIGUOUS,---,0.3450,0.3276,0.3450,0.0000,0.1302,0.0236,0.2248,-0.001980,IDLE,"54,68,148,181",-0.0293,0.0000
3003,100.100,haar,full_frame,0.1301,Neutral,---,---,AMBIGUOUS,---,0.2451,0.2169,0.4005,0.0000,0.1372,0.0287,0.2220,-0.002136,IDLE,"55,69,149,181",-0.0458,0.0000
3004,100.133,haar,full_frame,0.1024,Neutral,---,---,AMBIGUOUS,---,0.2122,0.1700,0.4315,0.0008,0.1410,0.0185,0.2192,-0.002219,IDLE,"55,69,149,181",-0.0377,0.0000
3005,100.167,haar,full_frame,0.1308,Neutral,---,---,AMBIGUOUS,---,0.2484,0.1987,0.3892,0.0289,0.1476,0.2515,0.2165,-0.002322,IDLE,"55,69,149,182",-0.0386,0.0000
3006,100.200,haar,full_frame,0.1334,Neutral,---,---,AMBIGUOUS,---,0.2955,0.1978,0.3744,0.0368,0.1495,0.3525,0.2145,-0.002406,IDLE,"55,69,149,182",-0.0418,0.0000
3007,100.233,haar,full_frame,0.1348,Neutral,---,---,AMBIGUOUS,---,0.2329,0.1932,0.4099,0.0472,0.1519,0.4314,0.2120,-0.002448,IDLE,"55,69,149,182",-0.0436,0.0000
3008,100.267,haar,full_frame,0.1439,Neutral,---,---,AMBIGUOUS,---,0.2730,0.2207,0.3621,0.0288,0.1476,0.0250,0.2096,-0.002398,IDLE,"55,70,149,182",-0.0419,0.0000
3009,100.300,haar,full_frame,0.1552,Neutral,---,---,AMBIGUOUS,---,0.3103,0.2450,0.3272,0.0206,0.1457,0.1788,0.2077,-0.002268,IDLE,"55,70,150,182",-0.0402,0.0000
3010,100.333,haar,full_frame,0.1296,Neutral,---,---,AMBIGUOUS,---,0.2579,0.2112,0.3678,0.0070,0.1425,0.0119,0.2051,-0.002227,IDLE,"55,70,150,182",-0.0367,0.0000
3011,100.367,haar,full_frame,0.0970,Neutral,---,---,AMBIGUOUS,---,0.1941,0.1557,0.4755,0.0090,0.1430,0.0057,0.2016,-0.002315,IDLE,"55,70,150,182",-0.0374,0.0000
3012,100.400,haar,full_frame,0.0892,Neutral,---,---,AMBIGUOUS,---,0.2189,0.1237,0.4708,0.0376,0.1497,0.0189,0.1982,-0.002385,IDLE,"55,70,150,183",-0.0369,0.0000
3013,100.433,haar,full_frame,0.0780,Neutral,---,---,AMBIGUOUS,---,0.1686,0.1048,0.5341,0.0379,0.1498,0.0116,0.1943,-0.002496,IDLE,"55,70,150,183",-0.0399,0.0000
3014,100.467,haar,full_frame,0.1218,Neutral,---,---,AMBIGUOUS,---,0.2152,0.1649,0.3601,0.0573,0.1543,0.1974,0.1915,-0.002507,IDLE,"55,70,151,183",-0.0411,0.0000
3015,100.500,haar,full_frame,0.1507,Surprise,---,---,AMBIGUOUS,---,0.2042,0.2106,0.3340,0.0608,0.1552,0.0067,0.1890,-0.002551,IDLE,"55,70,151,184",-0.0464,0.0000
3016,100.533,haar,full_frame,0.0976,Neutral,---,---,AMBIGUOUS,---,0.1484,0.1227,0.4801,0.0598,0.1550,0.2248,0.1853,-0.002673,IDLE,"55,70,151,184",-0.0466,0.0000
3017,100.567,haar,full_frame,0.0963,Neutral,---,---,AMBIGUOUS,---,0.2084,0.1168,0.4628,0.0654,0.1563,0.0055,0.1821,-0.002744,IDLE,"55,70,151,184",-0.0466,0.0000
3018,100.600,haar,full_frame,0.0917,Neutral,---,---,AMBIGUOUS,---,0.2118,0.1043,0.4563,0.0727,0.1580,0.0305,0.1809,-0.002679,IDLE,"55,69,151,184",-0.0480,0.0000
3019,100.633,haar,full_frame,0.0844,Neutral,---,---,AMBIGUOUS,---,0.1675,0.0848,0.5239,0.0837,0.1606,0.0516,0.1797,-0.002544,IDLE,"56,69,151,184",-0.0493,0.0000
3020,100.667,haar,full_frame,0.0560,Neutral,---,---,AMBIGUOUS,---,0.1493,0.0415,0.5428,0.0777,0.1592,0.0731,0.1778,-0.002385,IDLE,"56,69,151,184",-0.0506,0.0000
3021,100.700,haar,full_frame,0.0545,Neutral,---,---,AMBIGUOUS,---,0.1538,0.0411,0.5434,0.0745,0.1585,0.0986,0.1754,-0.002274,IDLE,"56,69,151,183",-0.0531,0.0000
3022,100.733,haar,full_frame,0.0468,Neutral,---,---,AMBIGUOUS,---,0.1566,0.0370,0.5569,0.0615,0.1555,0.1240,0.1735,-0.002080,IDLE,"56,69,151,183",-0.0515,0.0000
3023,100.767,mp,full_frame,0.0151,Neutral,---,---,AMBIGUOUS,---,0.0909,-0.0207,0.6479,0.0688,0.1572,0.1034,0.1709,-0.002060,IDLE,"56,70,151,183",-0.0567,0.0000
3024,100.800,haar,full_frame,0.0832,Neutral,---,---,AMBIGUOUS,---,0.2681,0.0968,0.4646,0.0627,0.1558,0.0573,0.1682,-0.002087,IDLE,"56,70,151,183",-0.0598,0.0000
3025,100.833,haar,full_frame,0.0884,Neutral,---,---,AMBIGUOUS,---,0.1939,0.1133,0.5098,0.0511,0.1531,0.0000,0.1641,-0.002120,IDLE,"56,69,152,182",-0.0556,0.0000
3026,100.867,haar,full_frame,0.0434,Neutral,---,---,AMBIGUOUS,---,0.1403,0.0623,0.5634,0.0150,0.1446,0.1956,0.1596,-0.002252,IDLE,"56,69,152,182",-0.0480,0.0000
3027,100.900,haar,full_frame,0.0713,Neutral,---,---,AMBIGUOUS,---,0.0936,0.1188,0.6100,0.0000,0.1370,1.9336,0.1547,-0.002621,IDLE,"55,69,151,183",-0.0309,0.0000
3028,100.933,haar,full_frame,0.1448,Neutral,---,---,AMBIGUOUS,---,0.2104,0.2298,0.3494,0.0172,0.1451,0.0056,0.1528,-0.002685,IDLE,"55,68,151,183",-0.0365,0.0000
3029,100.967,haar,full_frame,0.1965,Surprise,---,---,AMBIGUOUS,---,0.2151,0.3071,0.3589,0.0307,0.1483,1.5266,0.1522,-0.002554,IDLE,"55,68,151,183",-0.0330,0.0000
3030,101.000,haar,full_frame,0.1635,Surprise,---,---,AMBIGUOUS,---,0.2201,0.2665,0.3831,0.0090,0.1432,0.0650,0.1517,-0.002376,IDLE,"55,68,151,183",-0.0288,0.0000
3031,101.033,mp,full_frame,0.0398,Neutral,---,---,AMBIGUOUS,---,0.1129,0.0590,0.5893,0.0111,0.1437,0.0365,0.1494,-0.002407,IDLE,"55,68,150,182",-0.0302,0.0000
3032,101.067,haar,full_frame,0.0092,Neutral,---,---,AMBIGUOUS,---,0.0490,0.0056,0.7481,0.0146,0.1445,0.0624,0.1472,-0.002372,IDLE,"55,67,150,181",-0.0403,0.0000
3033,101.100,haar,full_frame,0.0123,Neutral,---,---,AMBIGUOUS,---,0.0492,0.0066,0.7393,0.0208,0.1460,0.1063,0.1450,-0.002314,IDLE,"55,67,150,180",-0.0453,0.0000
3034,101.133,haar,full_frame,0.0370,Neutral,---,---,AMBIGUOUS,---,0.0505,0.0428,0.7172,0.0282,0.1477,0.0261,0.1420,-0.002203,IDLE,"55,67,150,180",-0.0478,0.0000
3035,101.167,haar,full_frame,0.0897,Neutral,---,---,AMBIGUOUS,---,0.1351,0.1305,0.4953,0.0285,0.1478,0.2763,0.1386,-0.002094,IDLE,"55,67,150,180",-0.0501,0.0000
3036,101.200,haar,full_frame,0.0811,Neutral,---,---,AMBIGUOUS,---,0.1312,0.1118,0.5204,0.0351,0.1494,0.0434,0.1383,-0.001643,IDLE,"55,67,149,180",-0.0598,0.0000
3037,101.233,haar,full_frame,0.1052,Neutral,---,---,AMBIGUOUS,---,0.1691,0.1434,0.4568,0.0480,0.1524,0.2334,0.1380,-0.001485,IDLE,"55,67,149,180",-0.0646,0.0000
3038,101.267,haar,full_frame,0.1181,Neutral,---,---,AMBIGUOUS,---,0.2228,0.1670,0.3971,0.0447,0.1516,0.5715,0.1377,-0.001456,IDLE,"55,67,149,180",-0.0632,0.0000
3039,101.300,haar,full_frame,0.1283,Neutral,---,---,AMBIGUOUS,---,0.2536,0.1833,0.3503,0.0460,0.1519,0.1705,0.1378,-0.001387,IDLE,"55,68,149,181",-0.0629,0.0000
3040,101.333,haar,full_frame,0.1243,Neutral,---,---,AMBIGUOUS,---,0.2201,0.1661,0.3975,0.0618,0.1557,1.1486,0.1376,-0.001181,IDLE,"55,68,149,181",-0.0604,0.0000
3041,101.367,haar,full_frame,0.0915,Neutral,---,---,AMBIGUOUS,---,0.1360,0.1360,0.4108,0.0248,0.1470,1.4140,0.1363,-0.001086,IDLE,"55,69,149,181",-0.0332,0.0000
3042,101.400,haar,full_frame,0.0914,Neutral,---,---,AMBIGUOUS,---,0.1783,0.1485,0.3637,0.0057,0.1425,0.2999,0.1353,-0.000977,IDLE,"55,69,149,182",-0.0245,0.0000
3043,101.433,haar,full_frame,0.0951,Neutral,---,---,AMBIGUOUS,---,0.2611,0.1536,0.3425,0.0074,0.1429,0.0222,0.1347,-0.000728,IDLE,"55,69,149,182",-0.0194,0.0000
3044,101.467,haar,full_frame,0.0658,Neutral,---,---,AMBIGUOUS,---,0.1368,0.1097,0.4842,0.0000,0.1337,0.0794,0.1330,-0.000564,IDLE,"55,70,149,182",-0.0183,0.0000
3045,101.500,haar,full_frame,0.0955,Neutral,---,---,AMBIGUOUS,---,0.2101,0.1592,0.4087,0.0000,0.1204,0.0695,0.1318,-0.000646,IDLE,"55,70,150,182",-0.0211,0.0000
3046,101.533,haar,full_frame,0.1118,Neutral,---,---,AMBIGUOUS,---,0.2334,0.1863,0.3855,0.0000,0.1304,1.8704,0.1312,-0.000673,IDLE,"55,70,150,184",-0.0276,0.0000
3047,101.567,haar,full_frame,0.0943,Neutral,---,---,AMBIGUOUS,---,0.1716,0.1571,0.4350,0.0000,0.1337,0.9648,0.1293,-0.000839,IDLE,"55,71,151,184",-0.0351,0.0000
3048,101.600,haar,full_frame,0.1691,Fear,---,---,AMBIGUOUS,---,0.2905,0.2743,0.2905,0.0112,0.1438,1.5307,0.1292,-0.000858,IDLE,"54,71,151,185",-0.0383,0.0000
3049,101.633,haar,full_frame,0.1233,Neutral,---,---,AMBIGUOUS,---,0.2220,0.1964,0.3628,0.0137,0.1443,0.0276,0.1292,-0.000840,IDLE,"54,72,151,185",-0.0356,0.0000
3050,101.667,haar,full_frame,0.1392,Neutral,---,---,AMBIGUOUS,---,0.2224,0.2321,0.3572,0.0000,0.1331,0.0208,0.1290,-0.000730,IDLE,"55,72,151,185",-0.0322,0.0000
3051,101.700,haar,full_frame,0.1618,Neutral,---,---,AMBIGUOUS,---,0.2678,0.2685,0.3376,0.0019,0.1416,0.6978,0.1286,-0.000668,IDLE,"55,72,152,185",-0.0377,0.0000
3052,101.733,haar,full_frame,0.2238,Fear,---,---,AMBIGUOUS,---,0.3272,0.3730,0.3272,0.0000,0.1389,0.0168,0.1283,-0.000644,IDLE,"55,72,151,185",-0.0317,0.0000
3053,101.767,haar,full_frame,0.1894,Fear,---,---,AMBIGUOUS,---,0.3118,0.3157,0.3118,0.0000,0.1352,0.0190,0.1286,-0.000438,IDLE,"55,72,151,185",-0.0286,0.0000
3054,101.800,haar,full_frame,0.0770,Neutral,---,---,AMBIGUOUS,---,0.0939,0.0382,0.3870,0.1354,0.1730,0.5579,0.1284,-0.000340,IDLE,"59,74,151,187",-0.1040,0.0000
3055,101.833,haar,full_frame,0.0811,Neutral,---,---,AMBIGUOUS,---,0.0931,0.0388,0.3870,0.1446,0.1752,0.9530,0.1277,-0.000357,IDLE,"59,75,151,187",-0.1282,0.0000
3056,101.867,haar,full_frame,0.1068,Neutral,---,---,AMBIGUOUS,---,0.1157,0.0557,0.3601,0.1834,0.1844,0.3156,0.1272,-0.000209,IDLE,"60,75,151,187",-0.1306,0.0000
3057,101.900,haar,full_frame,0.0740,Neutral,---,---,AMBIGUOUS,---,0.0840,0.0371,0.3786,0.1293,0.1717,0.0402,0.1262,-0.000299,IDLE,"61,75,151,187",-0.1232,0.0000
3058,101.933,haar,full_frame,0.0851,Neutral,---,---,AMBIGUOUS,---,0.1020,0.0502,0.3574,0.1375,0.1737,0.0037,0.1251,-0.000409,IDLE,"62,76,152,187",-0.1275,0.0000
3059,101.967,haar,full_frame,0.0854,Neutral,---,---,AMBIGUOUS,---,0.0795,0.0635,0.3680,0.1183,0.1692,0.0066,0.1235,-0.000554,IDLE,"63,76,153,187",-0.1259,0.0000
3060,102.000,haar,full_frame,0.0914,Neutral,---,---,AMBIGUOUS,---,0.0978,0.0882,0.3668,0.0962,0.1640,0.0165,0.1224,-0.000618,IDLE,"64,76,154,187",-0.1193,0.0000
3061,102.033,haar,full_frame,0.0798,Neutral,---,---,AMBIGUOUS,---,0.1180,0.0643,0.3994,0.1030,0.1656,0.0672,0.1222,-0.000609,IDLE,"65,76,155,187",-0.1201,0.0000
