frame,timestamp,hs_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_startle_score,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,smoothed_composite,onset_slope,event_status,is_neutral_frame,mp_face_valence,mp_smile_level,mp_browDownLeft,mp_browDownRight,mp_browInnerUp,mp_eyeWideLeft,mp_eyeWideRight,mp_eyeSquintLeft,mp_eyeSquintRight,mp_mouthPressLeft,mp_mouthPressRight,mp_mouthFrownLeft,mp_mouthFrownRight,mp_mouthSmileLeft,mp_mouthSmileRight,mp_jawOpen,mp_noseSneerLeft,mp_noseSneerRight,mp_cheekSquintLeft,mp_cheekSquintRight,mp_vel_eyeWideLeft,mp_vel_eyeWideRight,mp_vel_browInnerUp,mp_vel_jawOpen,mp_vel_mouthPressLeft,mp_vel_mouthPressRight,mp_tension_velocity,hs_anger,hs_contempt,hs_disgust,hs_fear,hs_happiness,hs_neutral,hs_sadness,hs_surprise,mp_face_detected,hs_face_detected,latency_ms,cpu_percent,ram_mb
31,1.033,haar,0.0132,Happiness,JOY,---,,---,0.0000,0.0439,0.9814,0.0000,0.3960,0.0263,0.0000,0.0001,0.0088,0.0000,0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0132,0.0000,0.0050,0.000471,IDLE,0,0.9009,0.8701,0.1883,0.2981,0.0038,0.0044,0.0033,0.4346,0.4668,0.0494,0.0889,0.0001,0.0001,0.8462,0.8701,0.0007,0.0000,0.0000,0.0000,0.0000,0.0074,0.0135,0.0000,0.0044,0.0800,0.3960,0.0000,0.0000,0.0176,0.0000,0.0000,0.9814,0.0004,0.0002,0.0002,1,1,22.5,29.4,406.2
32,1.067,haar,0.0158,Happiness,JOY,---,,---,0.0000,0.0527,0.9607,0.0000,0.1042,0.0316,0.0000,0.0000,0.0105,0.0000,0.0021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0158,0.0000,0.0053,0.000420,IDLE,0,0.8990,0.8806,0.2090,0.3196,0.0035,0.0044,0.0033,0.4443,0.4486,0.0529,0.0923,0.0001,0.0001,0.8644,0.8806,0.0009,0.0000,0.0000,0.0000,0.0000,0.0016,0.0012,0.0000,0.0082,0.1042,0.1033,0.0000,0.0000,0.0384,0.0000,0.0000,0.9607,0.0005,0.0002,0.0002,1,1,23.4,29.4,406.2
33,1.100,haar,0.0229,Happiness,JOY,---,,---,0.0000,0.0763,0.9874,0.0000,0.8360,0.0458,0.0000,0.0001,0.0153,0.0000,0.0167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0229,0.0000,0.0058,0.000450,IDLE,0,0.9021,0.8915,0.2252,0.3272,0.0039,0.0047,0.0037,0.4548,0.4376,0.0632,0.1202,0.0000,0.0000,0.8760,0.8915,0.0023,0.0000,0.0000,0.0000,0.0000,0.0093,0.0112,0.0119,0.0413,0.3111,0.8360,0.0000,0.0000,0.0114,0.0000,0.0000,0.9874,0.0003,0.0002,0.0006,1,1,29.2,29.4,406.2
34,1.133,haar,0.0371,Happiness,JOY,---,,---,0.0000,0.1235,0.9856,0.0000,0.7027,0.0741,0.0000,0.0002,0.0247,0.0000,0.0141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0371,0.0000,0.0068,0.000449,IDLE,0,0.9083,0.8947,0.2160,0.3256,0.0042,0.0048,0.0038,0.4409,0.4308,0.0659,0.1436,0.0000,0.0000,0.8740,0.8947,0.0038,0.0000,0.0000,0.0000,0.0000,0.0020,0.0026,0.0080,0.0438,0.0805,0.7027,0.0000,0.0001,0.0130,0.0000,0.0000,0.9856,0.0003,0.0002,0.0007,1,1,24.5,30.9,406.2
35,1.167,haar,0.0228,Happiness,JOY,---,,---,0.0001,0.0757,0.9774,0.0000,0.1062,0.0454,0.0000,0.0002,0.0152,0.0000,0.0022,0.0000,0.0001,0.0000,0.0001,0.0000,0.0000,0.0228,0.0001,0.0072,0.000445,IDLE,0,0.9040,0.8865,0.2021,0.3229,0.0035,0.0048,0.0037,0.4416,0.4313,0.0640,0.1471,0.0000,0.0000,0.8633,0.8865,0.0039,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000,0.0000,0.0050,0.0000,0.1062,0.0000,0.0001,0.0207,0.0001,0.0001,0.9774,0.0004,0.0004,0.0007,1,1,21.6,30.9,406.2
36,1.200,haar,0.0334,Happiness,JOY,---,,---,0.0001,0.1110,0.9849,0.0000,1.2645,0.0666,0.0001,0.0004,0.0223,0.0666,0.0254,0.0001,0.0001,0.0000,0.0001,0.0000,0.0001,0.0334,0.0001,0.0079,0.000478,IDLE,0,0.9407,0.9031,0.1737,0.3077,0.0038,0.0049,0.0035,0.4317,0.4399,0.0748,0.1893,0.0001,0.0000,0.8692,0.9031,0.0050,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000,0.0070,0.0321,0.3251,1.2645,0.0000,0.0001,0.0122,0.0001,0.0001,0.9849,0.0003,0.0004,0.0019,1,1,21.6,30.9,406.2
37,1.233,haar,0.0331,Happiness,JOY,---,,---,0.0001,0.1098,0.9872,0.0000,0.5733,0.0659,0.0001,0.0003,0.0220,0.0659,0.0115,0.0001,0.0001,0.0000,0.0001,0.0000,0.0001,0.0331,0.0001,0.0086,0.000487,IDLE,0,0.9571,0.8929,0.1503,0.2742,0.0043,0.0050,0.0037,0.4082,0.4159,0.0814,0.2084,0.0001,0.0000,0.8612,0.8929,0.0056,0.0000,0.0000,0.0000,0.0000,0.0020,0.0072,0.0157,0.0175,0.1968,0.5733,0.0000,0.0001,0.0108,0.0001,0.0001,0.9872,0.0003,0.0003,0.0010,1,1,21.5,30.9,406.2
38,1.267,haar,0.0294,Happiness,JOY,---,,---,0.0001,0.0979,0.9863,0.0000,0.0056,0.0587,0.0000,0.0002,0.0196,0.0587,0.0001,0.0000,0.0001,0.0000,0.0001,0.0000,0.0000,0.0294,0.0001,0.0092,0.000500,IDLE,0,0.9672,0.8927,0.1391,0.2700,0.0042,0.0052,0.0037,0.4119,0.4230,0.0720,0.1817,0.0000,0.0000,0.8649,0.8927,0.0048,0.0000,0.0000,0.0000,0.0000,0.0056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0124,0.0001,0.0001,0.9863,0.0003,0.0002,0.0008,1,1,21.0,30.9,406.2
39,1.300,haar,0.0246,Happiness,JOY,---,,---,0.0003,0.0812,0.9620,0.0000,0.0039,0.0487,0.0002,0.0004,0.0164,0.0487,0.0002,0.0002,0.0003,0.0000,0.0003,0.0000,0.0002,0.0246,0.0003,0.0096,0.000487,IDLE,0,0.9395,0.8809,0.1565,0.2626,0.0032,0.0053,0.0037,0.4286,0.4260,0.0599,0.1656,0.0001,0.0000,0.8428,0.8809,0.0044,0.0000,0.0000,0.0000,0.0000,0.0039,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0338,0.0002,0.0003,0.9620,0.0011,0.0010,0.0015,1,1,20.6,30.9,406.2
40,1.333,haar,0.0000,Neutral,JOY,---,,---,0.0005,-0.0465,0.3181,0.0000,0.0000,0.0000,0.0003,0.0009,0.0000,0.0000,0.0003,0.0003,0.0005,0.0000,0.0005,0.0000,0.0000,0.0000,0.0005,0.0093,0.000436,IDLE,1,0.3698,0.5092,0.1379,0.2227,0.0025,0.0030,0.0015,0.4262,0.4132,0.0159,0.0322,0.0001,0.0001,0.3161,0.5092,0.0011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0204,0.2828,0.0035,0.0005,0.3033,0.3181,0.0679,0.0035,1,1,21.1,31.6,406.3
41,1.367,haar,0.0000,Neutral,---,---,,---,0.0006,-0.1485,0.5060,0.1621,1.7873,0.0000,0.0652,0.0653,0.0192,0.0000,0.0847,0.0605,0.0006,0.1621,0.1621,0.0099,0.0000,0.0000,0.0007,0.0091,0.000379,IDLE,0,-0.1962,0.0027,0.1245,0.2724,0.0014,0.0025,0.0011,0.4173,0.3761,0.0173,0.0918,0.0003,0.0004,0.0012,0.0027,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0183,0.0428,1.7873,4.8621,0.0717,0.0257,0.0004,0.0006,0.0117,0.5060,0.3826,0.0013,1,1,20.8,31.6,406.3
42,1.400,haar,0.0000,Neutral,---,---,,---,0.0004,-0.1720,0.4506,0.1521,0.0275,0.0000,0.0611,0.0612,0.0114,0.0000,0.0464,0.0549,0.0004,0.1521,0.1521,0.0081,0.0000,0.0000,0.0005,0.0089,0.000304,IDLE,0,-0.1979,0.0003,0.1392,0.2567,0.0014,0.0028,0.0012,0.4005,0.3468,0.0174,0.0690,0.0003,0.0002,0.0002,0.0003,0.0026,0.0000,0.0000,0.0000,0.0000,0.0071,0.0052,0.0000,0.0275,0.0022,0.0000,0.0000,0.1017,0.0103,0.0004,0.0004,0.0029,0.4506,0.4328,0.0008,1,1,21.0,31.6,406.3
43,1.433,haar,0.0000,Sadness,---,---,,---,0.0004,-0.1630,0.4767,0.1558,0.5003,0.0000,0.0626,0.0626,0.0144,0.0000,0.0570,0.0567,0.0004,0.1558,0.1558,0.0082,0.0000,0.0000,0.0005,0.0087,0.000191,IDLE,0,-0.1961,0.0006,0.1393,0.2536,0.0015,0.0026,0.0011,0.3744,0.3470,0.0272,0.0857,0.0004,0.0003,0.0005,0.0006,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000,0.2948,0.5003,0.1102,0.0932,0.0132,0.0006,0.0004,0.0041,0.4111,0.4767,0.0007,1,1,21.3,31.6,406.3
44,1.467,haar,0.0000,Neutral,---,---,,---,0.0003,-0.1673,0.4565,0.1639,0.8467,0.0000,0.0658,0.0658,0.0159,0.0000,0.0663,0.0610,0.0003,0.1639,0.1639,0.0074,0.0000,0.0000,0.0004,0.0085,0.000126,IDLE,0,-0.1988,0.0008,0.1464,0.2525,0.0015,0.0025,0.0011,0.3769,0.3380,0.0301,0.1139,0.0004,0.0003,0.0006,0.0008,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0011,0.0000,0.0863,0.8467,0.2445,0.0724,0.0121,0.0002,0.0003,0.0041,0.4565,0.4538,0.0006,1,1,22.4,31.6,406.3
45,1.500,haar,0.0000,Neutral,---,---,,---,0.0002,-0.1065,0.5210,0.1547,0.0065,0.0000,0.0620,0.0621,0.0252,0.0000,0.0466,0.0578,0.0002,0.1547,0.1547,0.0057,0.0000,0.0000,0.0002,0.0083,0.000034,IDLE,0,-0.1915,0.0004,0.1418,0.2414,0.0016,0.0025,0.0012,0.3740,0.3377,0.0246,0.0920,0.0004,0.0003,0.0003,0.0004,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0038,0.0065,0.0000,0.0000,0.0000,0.0669,0.0184,0.0001,0.0002,0.0046,0.5210,0.3882,0.0006,1,1,23.6,31.2,406.3
46,1.533,haar,0.0000,Neutral,---,---,,---,0.0003,-0.1925,0.5110,0.1602,0.5953,0.0000,0.0642,0.0643,0.0097,0.0000,0.0601,0.0618,0.0003,0.1602,0.1602,0.0067,0.0000,0.0000,0.0003,0.0081,-0.000051,IDLE,0,-0.1963,0.0004,0.1424,0.2502,0.0016,0.0024,0.0012,0.3682,0.3308,0.0264,0.1118,0.0006,0.0004,0.0003,0.0004,0.0021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0012,0.0560,0.5953,0.1661,0.0375,0.0237,0.0003,0.0003,0.0110,0.5110,0.4155,0.0007,1,1,20.8,31.2,406.3
47,1.567,haar,0.0000,Sadness,---,---,,---,0.0004,-0.1946,0.4718,0.1615,0.0054,0.0000,0.0648,0.0649,0.0097,0.0000,0.0487,0.0619,0.0004,0.1615,0.1615,0.0077,0.0000,0.0000,0.0004,0.0079,-0.000123,IDLE,0,-0.2072,0.0004,0.1562,0.2581,0.0015,0.0026,0.0013,0.3648,0.3283,0.0257,0.1094,0.0005,0.0004,0.0003,0.0004,0.0021,0.0000,0.0000,0.0000,0.0000,0.0054,0.0033,0.0000,0.0000,0.0000,0.0000,0.0391,0.0452,0.0140,0.0002,0.0004,0.0047,0.4630,0.4718,0.0008,1,1,21.2,31.2,406.3
48,1.600,haar,0.0000,Neutral,---,---,,---,0.0002,-0.1266,0.5770,0.1724,0.7162,0.0000,0.0691,0.0692,0.0265,0.0000,0.0662,0.0655,0.0002,0.1724,0.1724,0.0065,0.0000,0.0000,0.0003,0.0078,-0.000179,IDLE,0,-0.2120,0.0008,0.1570,0.2684,0.0014,0.0026,0.0013,0.3643,0.3329,0.0372,0.1333,0.0003,0.0002,0.0006,0.0008,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3432,0.7162,0.3264,0.0518,0.0263,0.0002,0.0002,0.0078,0.5770,0.3358,0.0008,1,1,20.9,31.2,406.3
49,1.633,haar,0.0000,Neutral,---,---,,---,0.0002,-0.1652,0.5477,0.1635,0.0077,0.0000,0.0655,0.0657,0.0161,0.0000,0.0493,0.0616,0.0002,0.1635,0.1635,0.0061,0.0000,0.0000,0.0003,0.0076,-0.000171,IDLE,0,-0.2200,0.0003,0.1436,0.2959,0.0013,0.0028,0.0013,0.3358,0.3155,0.0212,0.1263,0.0006,0.0005,0.0002,0.0003,0.0018,0.0000,0.0000,0.0000,0.0000,0.0077,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0604,0.0225,0.0002,0.0002,0.0052,0.5477,0.3629,0.0008,1,1,20.9,31.2,406.3
50,1.667,haar,0.0000,Neutral,STRESS,---,,---,0.0002,-0.1749,0.5304,0.1616,1.3453,0.0000,0.0648,0.0650,0.0136,0.0000,0.0755,0.0606,0.0002,0.1616,0.1616,0.0057,0.0000,0.0000,0.0002,0.0075,-0.000164,IDLE,0,-0.2123,0.0005,0.1394,0.2850,0.0014,0.0033,0.0014,0.3049,0.2558,0.0122,0.1711,0.0007,0.0005,0.0002,0.0005,0.0014,0.0000,0.0000,0.0000,0.0000,0.0139,0.0038,0.0012,0.0000,0.0000,1.3453,0.0000,0.0636,0.0154,0.0004,0.0002,0.0034,0.5304,0.3854,0.0013,1,1,35.0,31.9,406.3
51,1.700,haar,0.0000,Neutral,STRESS,---,,---,0.0002,-0.1078,0.5450,0.1624,1.4986,0.0003,0.0651,0.0653,0.0272,0.0000,0.0788,0.0613,0.0002,0.1624,0.1624,0.0051,0.0000,0.0000,0.0002,0.0075,-0.000142,IDLE,0,-0.1975,0.0114,0.1072,0.3102,0.0015,0.0038,0.0016,0.2444,0.2026,0.0259,0.2211,0.0002,0.0001,0.0056,0.0114,0.0004,0.0000,0.0000,0.0000,0.0000,0.0134,0.0056,0.0053,0.0000,0.4121,1.4986,0.0231,0.0577,0.1046,0.0009,0.0002,0.0237,0.5450,0.2666,0.0013,1,1,22.8,31.9,406.3
52,1.733,haar,0.0000,Neutral,STRESS,STARTLE,,---,0.0002,-0.1331,0.5847,0.1634,3.7671,0.0000,0.0655,0.0660,0.0225,0.0000,0.1245,0.0636,0.0002,0.1634,0.1634,0.0062,0.0000,0.0000,0.0003,0.0075,-0.000121,IDLE,0,-0.1049,0.0990,0.1467,0.3183,0.0013,0.0040,0.0022,0.2249,0.1896,0.1515,0.2136,0.0000,0.0000,0.0924,0.0990,0.0003,0.0000,0.0000,0.0000,0.0000,0.0067,0.0177,0.0000,0.0000,3.7671,0.0000,0.0316,0.0286,0.1754,0.0015,0.0002,0.1042,0.5847,0.1030,0.0025,1,1,22.6,31.9,406.3
53,1.767,haar,0.0000,Neutral,JOY,---,,---,0.0003,-0.1164,0.4898,0.0122,0.0223,0.0000,0.0051,0.0061,0.0000,0.0000,0.0043,0.0049,0.0003,0.0122,0.0122,0.0019,0.0000,0.0000,0.0003,0.0075,-0.000102,IDLE,1,0.2456,0.3450,0.1401,0.2564,0.0017,0.0047,0.0028,0.2184,0.2074,0.0815,0.0898,0.0000,0.0000,0.3450,0.3208,0.0002,0.0000,0.0000,0.0000,0.0000,0.0223,0.0177,0.0126,0.0000,0.0000,0.0000,0.0000,0.0244,0.2018,0.0010,0.0003,0.1803,0.4898,0.0970,0.0054,1,1,22.8,31.9,406.3
54,1.800,haar,0.0000,Neutral,JOY,---,,---,0.0002,-0.1085,0.5011,0.0000,0.0116,0.0000,0.0001,0.0020,0.0000,0.0000,0.0003,0.0001,0.0002,0.0000,0.0002,0.0000,0.0000,0.0000,0.0002,0.0075,-0.000083,IDLE,1,0.4015,0.4433,0.1325,0.2224,0.0020,0.0051,0.0031,0.2091,0.2240,0.0417,0.0530,0.0000,0.0000,0.4433,0.4252,0.0001,0.0000,0.0000,0.0000,0.0000,0.0116,0.0091,0.0079,0.0000,0.0000,0.0000,0.0000,0.0181,0.1528,0.0007,0.0002,0.2725,0.5011,0.0448,0.0099,1,1,22.2,31.9,406.3
55,1.833,haar,0.0000,Happiness,JOY,---,,---,0.0001,-0.0512,0.4037,0.0000,0.0003,0.0000,0.0001,0.0006,0.0000,0.0000,0.0001,0.0001,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,0.0001,0.0075,-0.000065,IDLE,0,0.4465,0.4915,0.1503,0.2452,0.0014,0.0044,0.0026,0.2176,0.2431,0.0373,0.0468,0.0000,0.0000,0.4915,0.4749,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0090,0.2941,0.0006,0.0001,0.4037,0.2689,0.0210,0.0026,1,1,21.4,40.0,406.3
56,1.867,haar,0.0000,Happiness,JOY,---,,---,0.0001,-0.0542,0.4057,0.0000,0.1223,0.0000,0.0001,0.0006,0.0000,0.0000,0.0025,0.0001,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,0.0001,0.0075,-0.000048,IDLE,0,0.4286,0.4933,0.1807,0.2609,0.0015,0.0044,0.0025,0.2250,0.2231,0.0343,0.0509,0.0000,0.0000,0.4808,0.4933,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0034,0.0000,0.0000,0.1223,0.0000,0.0116,0.2789,0.0022,0.0001,0.4057,0.2640,0.0345,0.0029,1,1,22.7,40.0,406.3
57,1.900,haar,0.0000,Neutral,JOY,---,,---,0.0001,-0.0985,0.4792,0.0000,0.3604,0.0000,0.0001,0.0008,0.0000,0.0000,0.0073,0.0001,0.0001,0.0000,0.0001,0.0000,0.0000,0.0000,0.0001,0.0075,-0.000031,IDLE,1,0.3827,0.4719,0.2089,0.2672,0.0013,0.0044,0.0028,0.2554,0.2156,0.0463,0.0597,0.0000,0.0000,0.4719,0.4593,0.0002,0.0000,0.0000,0.0000,0.0000,0.0007,0.0083,0.0000,0.0004,0.3604,0.2653,0.0000,0.0210,0.1365,0.0015,0.0001,0.3089,0.4792,0.0490,0.0038,1,1,22.6,40.0,406.3
58,1.933,haar,0.0000,Neutral,JOY,---,,---,0.0003,-0.1694,0.5882,0.0000,0.5551,0.0000,0.0002,0.0011,0.0000,0.0000,0.0113,0.0002,0.0003,0.0000,0.0003,0.0000,0.0000,0.0000,0.0003,0.0075,-0.000015,IDLE,1,0.3179,0.4343,0.2243,0.2966,0.0013,0.0042,0.0026,0.2466,0.2178,0.0539,0.0782,0.0000,0.0000,0.4333,0.4343,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0016,0.2270,0.5551,0.0000,0.0189,0.0853,0.0010,0.0003,0.1836,0.5882,0.1179,0.0048,1,1,23.0,40.0,406.3
59,1.967,haar,0.0000,Neutral,JOY,---,,---,0.0001,-0.0551,0.3857,0.0011,0.0577,0.0000,0.0005,0.0011,0.0000,0.0000,0.0015,0.0005,0.0001,0.0011,0.0011,0.0003,0.0000,0.0000,0.0001,0.0075,0.000000,IDLE,1,0.2647,0.3895,0.2146,0.2856,0.0014,0.0043,0.0027,0.2462,0.2237,0.0558,0.0732,0.0000,0.0000,0.3895,0.3826,0.0002,0.0000,0.0000,0.0000,0.0000,0.0025,0.0028,0.0039,0.0003,0.0577,0.0000,0.0337,0.0192,0.2131,0.0006,0.0001,0.3482,0.3857,0.0301,0.0031,1,1,23.2,40.0,406.3
60,2.000,haar,0.0000,Neutral,---,---,,---,0.0001,-0.0053,0.4398,0.1363,0.2148,0.0514,0.0546,0.0557,0.0399,0.0000,0.0452,0.0520,0.0001,0.1363,0.1363,0.0034,0.0000,0.0000,0.0001,0.0075,0.000000,IDLE,1,-0.2476,0.0524,0.2658,0.3364,0.0013,0.0038,0.0024,0.2530,0.2020,0.0347,0.0804,0.0000,0.0000,0.0278,0.0524,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2148,4.0553,0.0468,0.2307,0.0010,0.0001,0.2453,0.4398,0.0303,0.0060,1,1,24.3,30.7,406.4
61,2.033,haar,0.0000,Neutral,---,---,,---,0.0001,-0.0797,0.6908,0.1713,0.9591,0.0207,0.0686,0.0692,0.0355,0.0000,0.0706,0.0666,0.0001,0.1713,0.1713,0.0038,0.0000,0.0000,0.0001,0.0075,0.000000,IDLE,0,-0.2953,0.0191,0.2807,0.3475,0.0013,0.0033,0.0020,0.3100,0.2361,0.0450,0.1123,0.0000,0.0000,0.0091,0.0191,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0060,0.3102,0.9591,1.0515,0.0288,0.1196,0.0002,0.0001,0.0974,0.6908,0.0602,0.0030,1,1,23.1,30.7,406.4
62,2.067,haar,0.0000,Neutral,---,---,,---,0.0001,-0.0853,0.7177,0.1823,1.0023,0.0217,0.0730,0.0733,0.0377,0.0000,0.0748,0.0710,0.0001,0.1823,0.1823,0.0040,0.0000,0.0000,0.0001,0.0075,0.000000,IDLE,0,-0.2855,0.0120,0.2685,0.3255,0.0011,0.0030,0.0016,0.3285,0.2538,0.0451,0.1458,0.0000,0.0000,0.0053,0.0120,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0079,0.0039,1.0023,0.3275,0.0265,0.0761,0.0002,0.0001,0.0981,0.7177,0.0796,0.0018,1,1,22.7,30.7,406.4
63,2.100,haar,0.0000,Neutral,---,---,,---,0.0002,-0.1120,0.6818,0.2337,0.1154,0.0263,0.0936,0.0939,0.0478,0.0000,0.0725,0.0866,0.0002,0.2337,0.2337,0.0065,0.0000,0.0000,0.0002,0.0075,0.000000,IDLE,0,-0.4189,0.0032,0.3403,0.5049,0.0002,0.0008,0.0006,0.4962,0.3889,0.0490,0.0901,0.0000,0.0000,0.0023,0.0032,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0116,0.1154,0.0000,1.5441,0.0749,0.0540,0.0003,0.0002,0.0421,0.6818,0.1451,0.0016,1,1,22.0,30.7,406.4
64,2.133,haar,0.0131,Anger,---,---,,---,0.0005,0.0332,0.4469,0.2718,0.0070,0.1286,0.1090,0.1092,0.0884,0.0000,0.0819,0.0603,0.0005,0.2718,0.2718,0.0114,0.0000,0.0131,0.0006,0.0077,0.000026,IDLE,0,-0.5224,0.0013,0.4102,0.6374,0.0000,0.0008,0.0003,0.5765,0.4982,0.0272,0.0832,0.0000,0.0000,0.0009,0.0013,0.0012,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000,0.0000,0.0070,0.0000,0.0000,1.1415,0.4469,0.0233,0.0018,0.0005,0.0140,0.2939,0.2183,0.0014,1,1,22.3,30.7,406.4
65,2.167,haar,0.1809,Anger,CONC,---,,---,0.0006,0.5781,0.8907,0.0408,0.1154,0.3632,0.0167,0.0175,0.1281,0.0000,0.0148,0.0018,0.0006,0.0408,0.0408,0.0049,0.0000,0.1809,0.0006,0.0113,0.000388,IDLE,0,-0.1955,0.0002,0.0313,0.3598,0.0001,0.0046,0.0017,0.4118,0.3249,0.0058,0.0464,0.0001,0.0001,0.0001,0.0002,0.0014,0.0000,0.0000,0.0000,0.0000,0.1154,0.0421,0.0012,0.0042,0.0000,0.0000,0.0000,0.8907,0.0292,0.0006,0.0006,0.0017,0.0620,0.0107,0.0045,1,1,22.4,31.8,406.4
66,2.200,haar,0.2410,Anger,---,---,,---,0.0044,0.7248,0.8753,0.0930,0.9824,0.4721,0.0399,0.0429,0.1751,0.0000,0.0498,0.0050,0.0044,0.0930,0.0930,0.0203,0.0000,0.2410,0.0048,0.0162,0.000870,IDLE,0,-0.0637,0.0003,0.0026,0.1250,0.0003,0.0374,0.0086,0.1927,0.2595,0.0072,0.0577,0.0002,0.0002,0.0001,0.0003,0.0018,0.0000,0.0000,0.0000,0.0000,0.9824,0.2063,0.0053,0.0126,0.0440,0.3394,1.5660,0.8753,0.0472,0.0013,0.0044,0.0014,0.0452,0.0057,0.0195,1,1,22.6,31.8,406.4
67,2.233,haar,0.2355,Anger,---,---,,---,0.0019,0.7120,0.8641,0.0959,0.1703,0.4655,0.0395,0.0413,0.1721,0.0000,0.0331,0.0054,0.0019,0.0959,0.0959,0.0134,0.0000,0.2355,0.0020,0.0209,0.001341,IDLE,0,-0.0560,0.0002,0.0013,0.1105,0.0004,0.0430,0.0096,0.1969,0.2546,0.0129,0.0634,0.0003,0.0002,0.0001,0.0002,0.0031,0.0000,0.0000,0.0000,0.0000,0.1672,0.0304,0.0042,0.0396,0.1697,0.1703,0.0872,0.8641,0.0707,0.0003,0.0019,0.0014,0.0432,0.0072,0.0112,1,1,22.5,31.8,406.4
68,2.267,haar,0.2567,Anger,---,---,,---,0.0046,0.7675,0.9189,0.0993,0.2509,0.5002,0.0425,0.0441,0.1856,0.0000,0.0371,0.0034,0.0046,0.0993,0.0993,0.0214,0.0000,0.2567,0.0051,0.0260,0.001854,IDLE,0,-0.0545,0.0002,0.0010,0.1080,0.0005,0.0420,0.0096,0.1966,0.2691,0.0140,0.0717,0.0003,0.0002,0.0001,0.0002,0.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0024,0.0000,0.0330,0.2509,0.1015,0.9189,0.0217,0.0005,0.0046,0.0005,0.0318,0.0093,0.0126,1,1,23.0,31.8,406.4
69,2.300,haar,0.2714,Anger,---,---,,---,0.0055,0.8083,0.9178,0.1014,0.4357,0.5256,0.0439,0.0460,0.1949,0.0000,0.0419,0.0036,0.0055,0.1014,0.1014,0.0237,0.0000,0.2714,0.0061,0.0314,0.002397,IDLE,0,-0.0391,0.0003,0.0013,0.0770,0.0006,0.0345,0.0097,0.2201,0.2751,0.0176,0.0863,0.0003,0.0002,0.0002,0.0003,0.0031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0022,0.0049,0.0047,0.1078,0.4357,0.0646,0.9178,0.0243,0.0008,0.0055,0.0007,0.0284,0.0065,0.0159,1,1,23.1,31.8,406.4
70,2.333,haar,0.1554,Anger,---,---,,---,0.0241,0.4161,0.5202,0.0965,0.3734,0.2882,0.0531,0.0704,0.1242,0.0000,0.0485,0.0255,0.0241,0.0965,0.0965,0.0482,0.0000,0.1554,0.0264,0.0345,0.002708,IDLE,0,-0.0181,0.0005,0.0011,0.0357,0.0018,0.0342,0.0110,0.2034,0.2404,0.0248,0.0987,0.0003,0.0002,0.0003,0.0005,0.0027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0383,0.0353,0.0000,0.2165,0.3734,0.0000,0.5202,0.0891,0.0010,0.0241,0.0063,0.2181,0.0303,0.1109,1,1,22.7,31.8,406.4
