frame,timestamp,hs_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_startle_score,smoothed_composite,onset_slope,event_status,face_bbox,mp_valence,mp_smile
142,4.733,haar,0.2507,Surprise,---,---,,---,0.0314,0.6907,0.8279,0.0937,0.0246,0.1217,0.001099,IDLE,"323,205,499,393",-0.0014,0.0003
143,4.767,haar,0.2461,Surprise,---,---,,---,0.0415,0.6530,0.8492,0.0937,0.0894,0.1265,0.001885,IDLE,"323,204,499,393",-0.0015,0.0002
144,4.800,haar,0.2105,Surprise,---,---,,---,0.0200,0.5962,0.8666,0.0915,0.3524,0.1296,0.002477,IDLE,"323,204,499,392",-0.0013,0.0004
145,4.833,haar,0.2151,Surprise,---,---,,---,0.0234,0.6025,0.8455,0.0910,0.0999,0.1329,0.002805,IDLE,"323,204,498,392",-0.0013,0.0003
146,4.867,haar,0.2196,Surprise,---,---,,---,0.0324,0.5899,0.7967,0.0998,0.7543,0.1373,0.002888,IDLE,"323,204,499,392",-0.0016,0.0005
147,4.900,haar,0.2190,Surprise,---,---,,---,0.0326,0.5897,0.8391,0.0967,0.0296,0.1417,0.002949,IDLE,"323,204,498,392",-0.0015,0.0003
148,4.933,haar,0.1734,Surprise,---,---,,---,0.0305,0.4552,0.7359,0.0980,0.2873,0.1450,0.003184,IDLE,"323,204,498,392",-0.0015,0.0004
149,4.967,haar,0.1877,Surprise,---,---,,---,0.0218,0.5245,0.7774,0.0878,0.0334,0.1487,0.003413,IDLE,"323,204,498,392",-0.0018,0.0002
150,5.000,haar,0.1887,Surprise,---,---,,---,0.0255,0.5182,0.8148,0.0888,0.1473,0.1525,0.003492,IDLE,"323,204,498,392",-0.0017,0.0003
151,5.033,haar,0.1641,Surprise,---,---,,---,0.0123,0.4726,0.7535,0.0910,0.2863,0.1558,0.003413,IDLE,"323,205,498,393",-0.0019,0.0003
