frame,timestamp,hs_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_startle_score,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,smoothed_composite,onset_slope,event_status,is_neutral_frame,mp_face_valence,mp_smile_level,mp_browDownLeft,mp_browDownRight,mp_browInnerUp,mp_eyeWideLeft,mp_eyeWideRight,mp_eyeSquintLeft,mp_eyeSquintRight,mp_mouthPressLeft,mp_mouthPressRight,mp_mouthFrownLeft,mp_mouthFrownRight,mp_mouthSmileLeft,mp_mouthSmileRight,mp_jawOpen,mp_noseSneerLeft,mp_noseSneerRight,mp_cheekSquintLeft,mp_cheekSquintRight,mp_vel_eyeWideLeft,mp_vel_eyeWideRight,mp_vel_browInnerUp,mp_vel_jawOpen,mp_vel_mouthPressLeft,mp_vel_mouthPressRight,mp_tension_velocity,hs_anger,hs_contempt,hs_disgust,hs_fear,hs_happiness,hs_neutral,hs_sadness,hs_surprise,mp_face_detected,hs_face_detected,latency_ms,cpu_percent,ram_mb
40,1.335,haar,0.2310,Surprise,---,---,AMBIGUOUS,---,0.1493,0.3046,0.5153,0.1206,0.0181,0.2310,0.1378,0.2110,0.1717,0.2310,0.1112,0.1309,0.1493,0.1206,0.1493,0.1341,0.1192,0.0739,0.001855,IDLE,0,-0.1268,0.0001,0.1153,0.1382,0.0064,0.0038,0.0011,0.4455,0.2837,0.0124,0.0100,0.0001,0.0002,0.0001,0.0000,0.0340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0172,0.0181,0.0790,0.0501,0.0125,0.0352,0.1493,0.0351,0.1472,0.0553,0.5153,1,1,19.9,54.4,379.8
41,1.368,haar,0.2269,Surprise,---,---,AMBIGUOUS,---,0.1420,0.2967,0.5118,0.1221,0.0426,0.2269,0.1341,0.2080,0.1670,0.2269,0.1085,0.1271,0.1420,0.1221,0.1420,0.1317,0.1111,0.0771,0.002057,IDLE,0,-0.1309,0.0001,0.1185,0.1430,0.0060,0.0038,0.0011,0.4534,0.2801,0.0138,0.0099,0.0002,0.0003,0.0001,0.0000,0.0325,0.0000,0.0000,0.0000,0.0000,0.0011,0.0001,0.0000,0.0000,0.0426,0.0000,0.0466,0.0516,0.0141,0.0356,0.1420,0.0371,0.1529,0.0550,0.5118,1,1,20.1,54.4,379.8
42,1.401,haar,0.2182,Surprise,---,---,AMBIGUOUS,---,0.1403,0.2813,0.5207,0.1236,0.0231,0.2182,0.1336,0.2097,0.1635,0.2182,0.1077,0.1279,0.1403,0.1236,0.1403,0.1317,0.1145,0.0803,0.002256,IDLE,0,-0.1330,0.0001,0.1209,0.1448,0.0055,0.0038,0.0011,0.4572,0.2864,0.0146,0.0099,0.0002,0.0003,0.0001,0.0000,0.0305,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0231,0.0000,0.0433,0.0430,0.0122,0.0243,0.1403,0.0389,0.1555,0.0652,0.5207,1,1,21.4,54.4,379.8
43,1.435,haar,0.2111,Surprise,---,---,AMBIGUOUS,---,0.1054,0.2668,0.5305,0.1276,0.0149,0.2111,0.1143,0.1993,0.1443,0.2111,0.0913,0.1090,0.1054,0.1276,0.1276,0.1160,0.0779,0.0831,0.002426,IDLE,0,-0.1463,0.0001,0.1375,0.1549,0.0045,0.0037,0.0011,0.4503,0.2997,0.0151,0.0103,0.0002,0.0002,0.0001,0.0000,0.0310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000,0.0149,0.0143,0.0122,0.1196,0.0459,0.0181,0.0219,0.1054,0.0519,0.1751,0.0511,0.5305,1,1,19.7,54.4,379.8
44,1.468,haar,0.2140,Surprise,---,---,AMBIGUOUS,---,0.1007,0.2720,0.5397,0.1270,0.0046,0.2140,0.1112,0.1990,0.1429,0.2140,0.0886,0.1061,0.1007,0.1270,0.1270,0.1131,0.0730,0.0857,0.002599,IDLE,0,-0.1547,0.0001,0.1476,0.1616,0.0041,0.0038,0.0012,0.4354,0.2951,0.0144,0.0104,0.0001,0.0002,0.0001,0.0000,0.0273,0.0000,0.0000,0.0000,0.0000,0.0039,0.0005,0.0000,0.0000,0.0000,0.0046,0.0000,0.0463,0.0177,0.0223,0.1007,0.0537,0.1711,0.0484,0.5397,1,1,21.8,54.4,379.8
45,1.502,haar,0.2211,Surprise,---,---,AMBIGUOUS,---,0.1123,0.2849,0.5356,0.1254,0.0042,0.2211,0.1176,0.2022,0.1508,0.2211,0.0939,0.1117,0.1123,0.1254,0.1254,0.1187,0.0823,0.0883,0.002777,IDLE,0,-0.1546,0.0001,0.1479,0.1610,0.0038,0.0038,0.0011,0.4265,0.2954,0.0138,0.0106,0.0001,0.0002,0.0001,0.0000,0.0234,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000,0.0000,0.0000,0.0000,0.0042,0.0000,0.0500,0.0164,0.0242,0.1123,0.0476,0.1643,0.0496,0.5356,1,1,21.8,54.4,379.8
46,1.535,haar,0.2169,Surprise,---,---,AMBIGUOUS,---,0.1197,0.2814,0.5317,0.1201,0.0091,0.2169,0.1199,0.2023,0.1522,0.2169,0.0961,0.1135,0.1197,0.1201,0.1201,0.1199,0.0878,0.0908,0.002657,IDLE,0,-0.1347,0.0001,0.1256,0.1436,0.0041,0.0037,0.0011,0.4286,0.2907,0.0139,0.0106,0.0001,0.0002,0.0001,0.0000,0.0216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0091,0.0000,0.0033,0.0022,0.0000,0.0533,0.0141,0.0236,0.1197,0.0405,0.1658,0.0514,0.5317,1,1,22.2,54.4,379.8
47,1.568,haar,0.2294,Surprise,---,---,AMBIGUOUS,---,0.1417,0.3049,0.4703,0.1162,0.0438,0.2294,0.1315,0.1973,0.1667,0.2294,0.1066,0.1244,0.1417,0.1162,0.1417,0.1284,0.1094,0.0930,0.002613,IDLE,0,-0.1125,0.0001,0.1001,0.1246,0.0041,0.0037,0.0011,0.4407,0.2919,0.0145,0.0101,0.0001,0.0002,0.0001,0.0000,0.0230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0438,0.0181,0.0000,0.0000,0.0539,0.0193,0.0661,0.1417,0.0611,0.1275,0.0600,0.4703,1,1,20.0,54.4,379.8
48,1.602,haar,0.1898,Surprise,---,---,AMBIGUOUS,---,0.0862,0.2395,0.4932,0.1153,0.0321,0.1898,0.0978,0.1792,0.1256,0.1898,0.0783,0.0939,0.0862,0.1153,0.1153,0.0997,0.0619,0.0948,0.002447,IDLE,0,-0.1107,0.0001,0.0975,0.1238,0.0043,0.0038,0.0011,0.4514,0.2761,0.0143,0.0097,0.0001,0.0002,0.0001,0.0000,0.0241,0.0000,0.0000,0.0000,0.0000,0.0035,0.0027,0.0063,0.0321,0.0000,0.0000,0.0000,0.0405,0.0295,0.0272,0.0862,0.0897,0.1778,0.0560,0.4932,1,1,21.4,54.4,379.8
49,1.635,haar,0.2002,Surprise,---,---,AMBIGUOUS,---,0.0874,0.2546,0.4756,0.1186,0.0130,0.2002,0.0999,0.1775,0.1302,0.2002,0.0795,0.0956,0.0874,0.1186,0.1186,0.1018,0.0615,0.0965,0.002265,IDLE,0,-0.1228,0.0001,0.1106,0.1347,0.0044,0.0038,0.0012,0.4523,0.2789,0.0137,0.0095,0.0001,0.0002,0.0001,0.0000,0.0245,0.0000,0.0000,0.0000,0.0000,0.0001,0.0031,0.0005,0.0130,0.0000,0.0000,0.0974,0.0432,0.0346,0.0588,0.0874,0.1041,0.1488,0.0475,0.4756,1,1,21.6,54.4,379.8
50,1.668,haar,0.2054,Surprise,---,---,AMBIGUOUS,---,0.0890,0.2659,0.5585,0.1146,0.0378,0.2054,0.0992,0.1931,0.1321,0.2054,0.0796,0.0959,0.0890,0.1146,0.1146,0.1010,0.0690,0.0985,0.002131,IDLE,0,-0.1127,0.0001,0.1060,0.1191,0.0056,0.0039,0.0013,0.4525,0.2609,0.0146,0.0090,0.0001,0.0002,0.0001,0.0000,0.0249,0.0000,0.0000,0.0000,0.0000,0.0025,0.0001,0.0378,0.0111,0.0261,0.0000,0.0000,0.0332,0.0258,0.0302,0.0890,0.0745,0.1424,0.0464,0.5585,1,1,22.0,54.4,379.8
51,1.702,haar,0.2015,Surprise,---,---,AMBIGUOUS,---,0.0877,0.2607,0.5524,0.1129,0.0256,0.2015,0.0978,0.1907,0.1298,0.2015,0.0782,0.0945,0.0877,0.1129,0.1129,0.0995,0.0674,0.1023,0.002196,IDLE,0,-0.1076,0.0001,0.1036,0.1114,0.0064,0.0039,0.0013,0.4559,0.2513,0.0142,0.0087,0.0001,0.0002,0.0001,0.0000,0.0258,0.0000,0.0000,0.0000,0.0000,0.0016,0.0027,0.0236,0.0256,0.0000,0.0000,0.0000,0.0339,0.0263,0.0307,0.0877,0.0775,0.1444,0.0471,0.5524,1,1,19.7,54.4,379.8
52,1.735,haar,0.2608,Surprise,---,---,AMBIGUOUS,---,0.1125,0.3604,0.4900,0.1115,0.0196,0.2608,0.1121,0.1876,0.1618,0.2608,0.0901,0.1054,0.1125,0.1115,0.1125,0.1120,0.0765,0.1060,0.002295,IDLE,0,-0.1010,0.0001,0.1007,0.1011,0.0071,0.0039,0.0013,0.4536,0.2559,0.0140,0.0092,0.0001,0.0002,0.0001,0.0000,0.0235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0196,0.0000,0.0000,0.0153,0.0000,0.0599,0.0272,0.1058,0.1125,0.0536,0.1210,0.0301,0.4900,1,1,21.9,54.4,379.8
53,1.768,mp,0.1243,Neutral,---,---,AMBIGUOUS,---,0.0255,0.1338,0.2293,0.1101,0.0224,0.1243,0.0593,0.0848,0.0726,0.0000,0.0462,0.0486,0.0255,0.1101,0.1101,0.0530,0.0000,0.1077,0.002201,IDLE,1,-0.0966,0.0001,0.1037,0.0893,0.0078,0.0037,0.0014,0.4698,0.2390,0.0139,0.0092,0.0001,0.0002,0.0001,0.0000,0.0204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.0224,0.0000,0.0000,0.0000,0.0000,0.1807,0.0378,0.2154,0.0255,0.1172,0.2293,0.0412,0.1529,1,1,19.6,54.4,379.8
54,1.802,mp,0.1217,Neutral,---,---,AMBIGUOUS,---,0.0252,0.1288,0.2318,0.1111,0.0000,0.1217,0.0596,0.0842,0.0717,0.0000,0.0459,0.0486,0.0252,0.1111,0.1111,0.0529,0.0000,0.1094,0.002110,IDLE,1,-0.0980,0.0001,0.1086,0.0873,0.0076,0.0035,0.0013,0.4746,0.2447,0.0138,0.0089,0.0001,0.0002,0.0001,0.0000,0.0184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0317,0.1838,0.0393,0.2121,0.0252,0.1183,0.2318,0.0413,0.1483,1,1,19.9,54.4,379.8
55,1.835,mp,0.1178,Neutral,---,---,AMBIGUOUS,---,0.0289,0.1223,0.2308,0.1110,0.0037,0.1178,0.0617,0.0855,0.0722,0.0000,0.0478,0.0505,0.0289,0.1110,0.1110,0.0566,0.0000,0.1111,0.002034,IDLE,1,-0.0953,0.0001,0.1086,0.0817,0.0077,0.0034,0.0013,0.4838,0.2431,0.0137,0.0084,0.0002,0.0002,0.0001,0.0000,0.0176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.0037,0.0000,0.0000,0.0000,0.0000,0.1823,0.0373,0.2180,0.0289,0.1075,0.2308,0.0476,0.1477,1,1,19.6,54.4,379.8
56,1.869,mp,0.1086,Neutral,---,---,AMBIGUOUS,---,0.0239,0.1069,0.2404,0.1112,0.0194,0.1086,0.0589,0.0831,0.0667,0.0000,0.0457,0.0492,0.0239,0.1112,0.1112,0.0516,0.0000,0.1128,0.001973,IDLE,1,-0.0944,0.0001,0.1088,0.0797,0.0080,0.0032,0.0013,0.4847,0.2462,0.0143,0.0084,0.0002,0.0002,0.0001,0.0000,0.0168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,0.0000,0.0194,0.0003,0.0076,0.1647,0.0413,0.2201,0.0239,0.1204,0.2404,0.0441,0.1451,1,1,19.8,54.4,379.8
57,1.902,mp,0.1114,Disgust,---,---,AMBIGUOUS,---,0.0277,0.1119,0.2316,0.1107,0.0070,0.1114,0.0609,0.0803,0.0695,0.0000,0.0472,0.0492,0.0277,0.1107,0.1107,0.0554,0.0000,0.1144,0.001954,IDLE,0,-0.0932,0.0001,0.1107,0.0755,0.0082,0.0031,0.0013,0.4778,0.2507,0.0142,0.0086,0.0002,0.0002,0.0001,0.0000,0.0161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0070,0.0000,0.0000,0.0048,0.0000,0.1917,0.0394,0.2316,0.0277,0.1055,0.2286,0.0510,0.1245,1,1,21.4,54.4,379.8
58,1.935,mp,0.1305,Neutral,---,---,AMBIGUOUS,---,0.0348,0.1429,0.2419,0.1120,0.0720,0.1305,0.0657,0.0973,0.0796,0.0000,0.0524,0.0524,0.0348,0.1120,0.1120,0.0624,0.0000,0.1163,0.001980,IDLE,1,-0.0863,0.0001,0.1031,0.0693,0.0084,0.0029,0.0014,0.4883,0.2655,0.0143,0.0088,0.0002,0.0002,0.0001,0.0000,0.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0021,0.0067,0.0720,0.0034,0.0063,0.0398,0.2020,0.0323,0.1493,0.0348,0.0956,0.2419,0.0515,0.1927,1,1,21.7,54.4,379.8
59,1.969,mp,0.1309,Neutral,---,---,AMBIGUOUS,---,0.0340,0.1433,0.2452,0.1124,0.0613,0.1309,0.0653,0.0987,0.0794,0.0000,0.0519,0.0523,0.0340,0.1124,0.1124,0.0618,0.0000,0.1183,0.001984,IDLE,1,-0.0875,0.0001,0.1037,0.0710,0.0081,0.0029,0.0014,0.4901,0.2625,0.0144,0.0091,0.0002,0.0002,0.0001,0.0000,0.0205,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0613,0.0045,0.0099,0.0128,0.2004,0.0318,0.1409,0.0340,0.0953,0.2452,0.0519,0.2005,1,1,24.3,54.4,379.8
60,2.002,mp,0.1401,Neutral,---,---,AMBIGUOUS,---,0.0306,0.1571,0.2268,0.1145,0.0811,0.1401,0.0642,0.0949,0.0811,0.0000,0.0513,0.0507,0.0306,0.1145,0.1145,0.0592,0.0000,0.1202,0.001792,IDLE,1,-0.0908,0.0001,0.1065,0.0749,0.0074,0.0029,0.0013,0.4965,0.2663,0.0142,0.0094,0.0001,0.0002,0.0001,0.0000,0.0233,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0811,0.0000,0.0080,0.0603,0.2099,0.0310,0.1710,0.0306,0.1028,0.2268,0.0436,0.1843,1,1,24.0,62.0,380.0
61,2.035,mp,0.1706,Surprise,---,---,AMBIGUOUS,---,0.0345,0.2077,0.2275,0.1151,0.1371,0.1706,0.0667,0.1053,0.0933,0.0000,0.0545,0.0522,0.0345,0.1151,0.1151,0.0630,0.0000,0.1223,0.001628,IDLE,0,-0.0918,0.0000,0.1100,0.0735,0.0063,0.0030,0.0015,0.4939,0.2763,0.0121,0.0088,0.0001,0.0001,0.0000,0.0000,0.0278,0.0000,0.0000,0.0000,0.0000,0.0018,0.0045,0.0000,0.1371,0.0000,0.0000,0.0194,0.2172,0.0256,0.1642,0.0345,0.0916,0.2015,0.0378,0.2275,1,1,21.7,62.0,380.0
62,2.069,mp,0.1736,Surprise,---,---,AMBIGUOUS,---,0.0378,0.2129,0.2852,0.1148,0.0326,0.1736,0.0686,0.1181,0.0959,0.0000,0.0540,0.0567,0.0378,0.1148,0.1148,0.0659,0.0000,0.1247,0.001695,IDLE,0,-0.0936,0.0000,0.1106,0.0766,0.0059,0.0033,0.0016,0.4879,0.2771,0.0106,0.0099,0.0001,0.0001,0.0000,0.0000,0.0271,0.0000,0.0000,0.0000,0.0000,0.0078,0.0030,0.0000,0.0000,0.0000,0.0326,0.0000,0.1738,0.0250,0.1452,0.0378,0.0852,0.2117,0.0360,0.2852,1,1,23.5,62.0,380.0
63,2.102,mp,0.1728,Surprise,---,---,AMBIGUOUS,---,0.0360,0.2096,0.2755,0.1177,0.0368,0.1728,0.0687,0.1166,0.0952,0.0000,0.0540,0.0564,0.0360,0.1177,0.1177,0.0651,0.0000,0.1270,0.001759,IDLE,0,-0.1058,0.0000,0.1264,0.0852,0.0055,0.0032,0.0018,0.4582,0.3098,0.0098,0.0112,0.0001,0.0001,0.0000,0.0000,0.0228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0050,0.0000,0.0000,0.0000,0.0368,0.0871,0.1779,0.0258,0.1479,0.0360,0.0886,0.2115,0.0368,0.2755,1,1,23.8,62.0,380.0
64,2.135,mp,0.1966,Surprise,---,---,AMBIGUOUS,---,0.0790,0.2612,0.2680,0.0997,0.3201,0.1966,0.0872,0.1251,0.1216,0.0000,0.0758,0.0711,0.0790,0.0997,0.0997,0.0887,0.0000,0.1295,0.001839,IDLE,0,-0.0656,0.0000,0.0738,0.0573,0.0162,0.0038,0.0018,0.3972,0.2800,0.0102,0.0097,0.0001,0.0001,0.0000,0.0000,0.0146,0.0000,0.0000,0.0000,0.0000,0.0190,0.0018,0.3201,0.0000,0.0112,0.0000,0.0000,0.1855,0.0090,0.2106,0.0790,0.0492,0.1524,0.0463,0.2680,1,1,24.1,62.0,380.0
65,2.169,mp,0.1950,Surprise,---,---,AMBIGUOUS,---,0.0794,0.2622,0.2663,0.0941,0.2571,0.1950,0.0853,0.1227,0.1204,0.0000,0.0731,0.0692,0.0794,0.0941,0.0941,0.0865,0.0000,0.1319,0.001918,IDLE,0,-0.0414,0.0001,0.0438,0.0387,0.0247,0.0037,0.0019,0.3636,0.3010,0.0119,0.0081,0.0002,0.0002,0.0001,0.0000,0.0125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030,0.2571,0.0000,0.0527,0.0000,0.0000,0.1886,0.0088,0.2086,0.0794,0.0485,0.1531,0.0466,0.2663,1,1,24.4,62.0,380.0
66,2.202,mp,0.1898,Surprise,---,---,AMBIGUOUS,---,0.0764,0.2539,0.3055,0.0937,0.0234,0.1898,0.0833,0.1291,0.1171,0.0000,0.0668,0.0696,0.0764,0.0937,0.0937,0.0846,0.0000,0.1345,0.002015,IDLE,0,-0.0413,0.0001,0.0448,0.0374,0.0254,0.0037,0.0023,0.3701,0.2904,0.0127,0.0071,0.0002,0.0003,0.0001,0.0000,0.0107,0.0000,0.0000,0.0000,0.0000,0.0023,0.0106,0.0206,0.0000,0.0234,0.0000,0.0000,0.1646,0.0087,0.1868,0.0764,0.0542,0.1583,0.0454,0.3055,1,1,23.5,62.0,380.0
67,2.236,mp,0.1978,Surprise,---,---,AMBIGUOUS,---,0.0570,0.2666,0.3128,0.0945,0.0329,0.1978,0.0720,0.1232,0.1102,0.0000,0.0575,0.0602,0.0570,0.0945,0.0945,0.0734,0.0000,0.1343,0.001796,IDLE,0,-0.0478,0.0001,0.0526,0.0426,0.0216,0.0039,0.0028,0.3737,0.2838,0.0138,0.0074,0.0002,0.0003,0.0001,0.0000,0.0099,0.0000,0.0000,0.0000,0.0000,0.0041,0.0146,0.0000,0.0000,0.0329,0.0070,0.0250,0.1642,0.0131,0.1720,0.0570,0.0799,0.1646,0.0364,0.3128,1,1,23.0,62.0,380.0
68,2.269,mp,0.1845,Surprise,---,---,AMBIGUOUS,---,0.0494,0.2440,0.2770,0.0952,0.0117,0.1845,0.0677,0.1132,0.1021,0.0000,0.0535,0.0564,0.0494,0.0952,0.0952,0.0686,0.0000,0.1342,0.001595,IDLE,0,-0.0505,0.0001,0.0555,0.0452,0.0210,0.0039,0.0028,0.3735,0.2856,0.0142,0.0071,0.0002,0.0003,0.0001,0.0000,0.0091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0117,0.0000,0.0202,0.1678,0.0147,0.2009,0.0494,0.0916,0.1634,0.0352,0.2770,1,1,22.6,62.0,380.0
69,2.302,mp,0.1898,Surprise,---,---,AMBIGUOUS,---,0.0516,0.2529,0.2815,0.0951,0.0042,0.1898,0.0690,0.1150,0.1049,0.0000,0.0544,0.0577,0.0516,0.0951,0.0951,0.0700,0.0000,0.1365,0.001635,IDLE,0,-0.0529,0.0001,0.0584,0.0470,0.0207,0.0040,0.0029,0.3729,0.2799,0.0143,0.0072,0.0002,0.0003,0.0001,0.0000,0.0081,0.0000,0.0000,0.0000,0.0000,0.0040,0.0042,0.0000,0.0000,0.0028,0.0029,0.0000,0.1639,0.0147,0.2029,0.0516,0.0926,0.1588,0.0339,0.2815,1,1,20.5,62.0,380.0
70,2.336,mp,0.1892,Surprise,---,---,AMBIGUOUS,---,0.0518,0.2517,0.2817,0.0954,0.0078,0.1892,0.0692,0.1152,0.1049,0.0000,0.0547,0.0579,0.0518,0.0954,0.0954,0.0703,0.0000,0.1389,0.001655,IDLE,0,-0.0535,0.0001,0.0586,0.0480,0.0210,0.0040,0.0029,0.3757,0.2784,0.0144,0.0069,0.0003,0.0003,0.0001,0.0000,0.0079,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000,0.0078,0.0000,0.0031,0.0000,0.0090,0.1639,0.0147,0.2023,0.0518,0.0927,0.1591,0.0338,0.2817,1,1,21.1,62.0,380.0
71,2.369,mp,0.1790,Surprise,---,---,AMBIGUOUS,---,0.0488,0.2342,0.3281,0.0963,0.0196,0.1790,0.0678,0.1237,0.1001,0.0000,0.0537,0.0594,0.0488,0.0963,0.0963,0.0685,0.0000,0.1391,0.001448,IDLE,0,-0.0577,0.0001,0.0628,0.0522,0.0201,0.0042,0.0030,0.3862,0.2661,0.0150,0.0069,0.0002,0.0003,0.0001,0.0000,0.0086,0.0000,0.0000,0.0000,0.0000,0.0041,0.0013,0.0000,0.0186,0.0196,0.0000,0.0278,0.1232,0.0151,0.1791,0.0488,0.1058,0.1666,0.0333,0.3281,1,1,21.7,62.0,380.0
72,2.402,mp,0.2069,Disgust,---,---,AMBIGUOUS,---,0.0581,0.2831,0.3162,0.0925,0.0522,0.2069,0.0718,0.1099,0.1134,0.0000,0.0578,0.0621,0.0581,0.0925,0.0925,0.0733,0.0000,0.1377,0.001072,IDLE,0,-0.0560,0.0001,0.0599,0.0516,0.0218,0.0043,0.0032,0.3891,0.2391,0.0104,0.0062,0.0003,0.0004,0.0001,0.0000,0.0096,0.0000,0.0000,0.0000,0.0000,0.0031,0.0067,0.0522,0.0307,0.0000,0.0000,0.0000,0.1354,0.0143,0.3162,0.0581,0.0738,0.1269,0.0270,0.2484,1,1,21.9,62.0,380.0
73,2.436,mp,0.2251,Surprise,---,---,AMBIGUOUS,---,0.0706,0.3155,0.3376,0.0894,0.0815,0.2251,0.0781,0.1315,0.1252,0.0000,0.0637,0.0675,0.0706,0.0894,0.0894,0.0794,0.0000,0.1374,0.000792,IDLE,0,-0.0540,0.0001,0.0572,0.0506,0.0222,0.0043,0.0031,0.3817,0.2170,0.0093,0.0075,0.0002,0.0002,0.0001,0.0001,0.0123,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0117,0.0815,0.0000,0.0411,0.0000,0.1362,0.0141,0.1989,0.0706,0.0875,0.1296,0.0256,0.3376,1,1,21.6,62.0,380.0
74,2.469,mp,0.2100,Surprise,---,---,AMBIGUOUS,---,0.0655,0.2925,0.3080,0.0862,0.0362,0.2100,0.0738,0.1223,0.1171,0.0000,0.0593,0.0639,0.0655,0.0862,0.0862,0.0751,0.0000,0.1363,0.000432,IDLE,0,-0.0504,0.0002,0.0514,0.0494,0.0234,0.0046,0.0033,0.3833,0.1895,0.0092,0.0072,0.0002,0.0002,0.0002,0.0001,0.0134,0.0000,0.0000,0.0000,0.0000,0.0077,0.0070,0.0362,0.0330,0.0000,0.0000,0.0000,0.1336,0.0168,0.2180,0.0655,0.0980,0.1376,0.0227,0.3080,1,1,21.5,62.0,380.0
75,2.502,mp,0.2065,Surprise,---,---,AMBIGUOUS,---,0.0640,0.2873,0.3043,0.0853,0.0061,0.2065,0.0725,0.1206,0.1151,0.0000,0.0577,0.0612,0.0640,0.0853,0.0853,0.0739,0.0000,0.1349,0.000039,IDLE,0,-0.0545,0.0002,0.0571,0.0520,0.0218,0.0044,0.0035,0.3707,0.1880,0.0089,0.0072,0.0002,0.0002,0.0002,0.0001,0.0134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0061,0.0000,0.0000,0.0000,0.0020,0.0000,0.1564,0.0172,0.2021,0.0640,0.0919,0.1442,0.0199,0.3043,1,1,22.1,62.0,380.0
76,2.536,mp,0.2089,Surprise,---,---,AMBIGUOUS,---,0.0640,0.2921,0.2584,0.0841,0.0080,0.2089,0.0720,0.1109,0.1156,0.0000,0.0574,0.0598,0.0640,0.0841,0.0841,0.0734,0.0000,0.1354,0.000108,IDLE,0,-0.0522,0.0002,0.0544,0.0499,0.0219,0.0046,0.0035,0.3707,0.1817,0.0086,0.0074,0.0002,0.0002,0.0002,0.0001,0.0136,0.0000,0.0000,0.0000,0.0000,0.0041,0.0000,0.0006,0.0080,0.0000,0.0039,0.0000,0.1697,0.0182,0.2476,0.0640,0.0858,0.1366,0.0198,0.2584,1,1,20.1,62.0,380.0
77,2.569,mp,0.2000,Disgust,---,---,AMBIGUOUS,---,0.0623,0.2772,0.2705,0.0843,0.0601,0.2000,0.0711,0.1039,0.1119,0.0000,0.0576,0.0586,0.0623,0.0843,0.0843,0.0725,0.0000,0.1357,0.000147,IDLE,0,-0.0514,0.0001,0.0528,0.0500,0.0219,0.0046,0.0035,0.3696,0.1851,0.0082,0.0074,0.0001,0.0001,0.0001,0.0001,0.0156,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000,0.0011,0.0601,0.0000,0.0017,0.0056,0.1755,0.0202,0.2705,0.0623,0.0888,0.1364,0.0199,0.2264,1,1,20.1,62.0,380.0
78,2.603,mp,0.2031,Disgust,---,---,AMBIGUOUS,---,0.0598,0.2823,0.2571,0.0844,0.0150,0.2031,0.0697,0.1055,0.1117,0.0000,0.0555,0.0574,0.0598,0.0844,0.0844,0.0711,0.0000,0.1359,-0.000061,IDLE,0,-0.0499,0.0001,0.0495,0.0504,0.0209,0.0047,0.0034,0.3745,0.1848,0.0083,0.0079,0.0001,0.0001,0.0001,0.0001,0.0160,0.0000,0.0000,0.0000,0.0000,0.0043,0.0000,0.0000,0.0113,0.0017,0.0150,0.0035,0.1761,0.0205,0.2571,0.0598,0.0910,0.1381,0.0183,0.2391,1,1,19.4,62.0,380.0
79,2.636,mp,0.2071,Surprise,---,---,AMBIGUOUS,---,0.0678,0.2902,0.2796,0.0825,0.0829,0.2071,0.0737,0.1161,0.1167,0.0000,0.0603,0.0593,0.0678,0.0825,0.0825,0.0748,0.0000,0.1344,-0.000449,IDLE,0,-0.0406,0.0001,0.0364,0.0447,0.0237,0.0047,0.0026,0.3697,0.1874,0.0094,0.0089,0.0001,0.0001,0.0001,0.0000,0.0139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0829,0.0000,0.0327,0.0304,0.0000,0.1951,0.0173,0.1795,0.0678,0.0762,0.1571,0.0275,0.2796,1,1,20.0,62.0,380.0
