frame,timestamp,hs_crop_source,composite_fear,hs_dominant,mp_ctx_tag,mp_velocity_tag,agreement_tag,veto_tag,hs_fear,hs_arousal,hs_dominant_score,mp_tension,mp_startle_score,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,smoothed_composite,onset_slope,event_status,is_neutral_frame,mp_face_valence,mp_smile_level,mp_browDownLeft,mp_browDownRight,mp_browInnerUp,mp_eyeWideLeft,mp_eyeWideRight,mp_eyeSquintLeft,mp_eyeSquintRight,mp_mouthPressLeft,mp_mouthPressRight,mp_mouthFrownLeft,mp_mouthFrownRight,mp_mouthSmileLeft,mp_mouthSmileRight,mp_jawOpen,mp_noseSneerLeft,mp_noseSneerRight,mp_cheekSquintLeft,mp_cheekSquintRight,mp_vel_eyeWideLeft,mp_vel_eyeWideRight,mp_vel_browInnerUp,mp_vel_jawOpen,mp_vel_mouthPressLeft,mp_vel_mouthPressRight,mp_tension_velocity,hs_anger,hs_contempt,hs_disgust,hs_fear,hs_happiness,hs_neutral,hs_sadness,hs_surprise,mp_face_detected,hs_face_detected,latency_ms,cpu_percent,ram_mb
36,1.201,mp,0.0620,Neutral,---,---,AMBIGUOUS,---,0.0309,0.0322,0.3559,0.1067,0.2080,0.0620,0.0612,0.1017,0.0539,0.0000,0.0516,0.0569,0.0309,0.1067,0.1067,0.0574,0.0000,0.0562,0.001606,IDLE,1,-0.0832,0.0001,0.0692,0.0971,0.0134,0.0038,0.0011,0.3831,0.3013,0.0091,0.0119,0.0001,0.0001,0.0001,0.0000,0.0374,0.0000,0.0000,0.0000,0.0000,0.0092,0.0000,0.2080,0.0000,0.0570,0.0053,0.0000,0.0704,0.0191,0.0542,0.0309,0.1476,0.3559,0.0884,0.2334,1,1,26.8,63.4,428.0
37,1.235,haar,0.1534,Surprise,---,---,AMBIGUOUS,---,0.1226,0.1820,0.5493,0.1104,0.0181,0.1534,0.1177,0.2030,0.1308,0.1534,0.0948,0.1154,0.1226,0.1104,0.1226,0.1163,0.1108,0.0602,0.001820,IDLE,0,-0.0975,0.0001,0.0850,0.1099,0.0110,0.0038,0.0010,0.4025,0.2881,0.0097,0.0124,0.0001,0.0001,0.0001,0.0000,0.0351,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0181,0.0129,0.1095,0.0197,0.0083,0.0049,0.1226,0.0570,0.1691,0.0691,0.5493,1,1,26.4,63.4,428.0
38,1.268,haar,0.1465,Surprise,---,---,AMBIGUOUS,---,0.1405,0.1696,0.4537,0.1118,0.0295,0.1465,0.1290,0.1917,0.1377,0.1465,0.1044,0.1233,0.1405,0.1118,0.1405,0.1253,0.1140,0.0637,0.001743,IDLE,0,-0.1030,0.0001,0.0907,0.1153,0.0095,0.0038,0.0010,0.4129,0.2848,0.0095,0.0109,0.0001,0.0001,0.0001,0.0000,0.0361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.0295,0.0000,0.0000,0.0426,0.0443,0.0068,0.0145,0.1405,0.0394,0.2139,0.0870,0.4537,1,1,25.7,63.4,428.0
39,1.301,haar,0.1793,Surprise,---,---,AMBIGUOUS,---,0.2103,0.2202,0.4467,0.1179,0.0717,0.1793,0.1733,0.2206,0.1846,0.1793,0.1420,0.1668,0.2103,0.1179,0.2103,0.1575,0.1876,0.0677,0.001986,IDLE,0,-0.1191,0.0001,0.1080,0.1301,0.0075,0.0038,0.0011,0.4333,0.2889,0.0118,0.0094,0.0001,0.0002,0.0001,0.0000,0.0346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000,0.0000,0.0717,0.0000,0.1841,0.0377,0.0052,0.0109,0.2103,0.0308,0.1707,0.0877,0.4467,1,1,26.8,63.4,428.0
40,1.335,haar,0.1879,Surprise,---,---,AMBIGUOUS,---,0.2223,0.2328,0.4516,0.1206,0.0181,0.1879,0.1816,0.2275,0.1939,0.1879,0.1477,0.1753,0.2223,0.1206,0.2223,0.1637,0.2014,0.0717,0.002242,IDLE,0,-0.1268,0.0001,0.1153,0.1382,0.0064,0.0038,0.0011,0.4455,0.2837,0.0124,0.0100,0.0001,0.0002,0.0001,0.0000,0.0340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0172,0.0181,0.0790,0.0349,0.0042,0.0104,0.2223,0.0301,0.1600,0.0865,0.4516,1,1,26.6,63.4,428.0
41,1.368,haar,0.1899,Surprise,---,---,AMBIGUOUS,---,0.2253,0.2352,0.4602,0.1221,0.0426,0.1899,0.1840,0.2310,0.1963,0.1899,0.1501,0.1778,0.2253,0.1221,0.2253,0.1659,0.2051,0.0756,0.002479,IDLE,0,-0.1309,0.0001,0.1185,0.1430,0.0060,0.0038,0.0011,0.4534,0.2801,0.0138,0.0099,0.0002,0.0003,0.0001,0.0000,0.0325,0.0000,0.0000,0.0000,0.0000,0.0011,0.0001,0.0000,0.0000,0.0426,0.0000,0.0466,0.0336,0.0041,0.0098,0.2253,0.0308,0.1550,0.0811,0.4602,1,1,26.0,63.4,428.0
42,1.401,haar,0.1823,Surprise,---,---,AMBIGUOUS,---,0.1780,0.2215,0.5123,0.1236,0.0231,0.1823,0.1562,0.2231,0.1704,0.1823,0.1265,0.1515,0.1780,0.1236,0.1780,0.1483,0.1599,0.0791,0.002683,IDLE,0,-0.1330,0.0001,0.1209,0.1448,0.0055,0.0038,0.0011,0.4572,0.2864,0.0146,0.0099,0.0002,0.0003,0.0001,0.0000,0.0305,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0231,0.0000,0.0433,0.0302,0.0041,0.0067,0.1780,0.0350,0.1603,0.0735,0.5123,1,1,26.3,63.4,428.0
43,1.435,haar,0.1869,Surprise,---,---,AMBIGUOUS,---,0.1600,0.2264,0.5171,0.1276,0.0149,0.1869,0.1470,0.2184,0.1635,0.1869,0.1186,0.1422,0.1600,0.1276,0.1600,0.1429,0.1402,0.0823,0.002876,IDLE,0,-0.1463,0.0001,0.1375,0.1549,0.0045,0.0037,0.0011,0.4503,0.2997,0.0151,0.0103,0.0002,0.0002,0.0001,0.0000,0.0310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000,0.0149,0.0143,0.0122,0.1196,0.0329,0.0052,0.0075,0.1600,0.0391,0.1734,0.0648,0.5171,1,1,26.9,63.4,428.0
44,1.468,haar,0.2020,Surprise,---,---,AMBIGUOUS,---,0.1721,0.2520,0.5305,0.1270,0.0046,0.2020,0.1541,0.2257,0.1745,0.2020,0.1242,0.1490,0.1721,0.1270,0.1721,0.1478,0.1524,0.0856,0.003064,IDLE,0,-0.1547,0.0001,0.1476,0.1616,0.0041,0.0038,0.0012,0.4354,0.2951,0.0144,0.0104,0.0001,0.0002,0.0001,0.0000,0.0273,0.0000,0.0000,0.0000,0.0000,0.0039,0.0005,0.0000,0.0000,0.0000,0.0046,0.0000,0.0329,0.0044,0.0074,0.1721,0.0357,0.1592,0.0578,0.5305,1,1,24.7,63.4,428.0
45,1.502,haar,0.1997,Surprise,---,---,AMBIGUOUS,---,0.1787,0.2492,0.5244,0.1254,0.0042,0.1997,0.1574,0.2266,0.1769,0.1997,0.1271,0.1522,0.1787,0.1254,0.1787,0.1497,0.1590,0.0887,0.003248,IDLE,0,-0.1546,0.0001,0.1479,0.1610,0.0038,0.0038,0.0011,0.4265,0.2954,0.0138,0.0106,0.0001,0.0002,0.0001,0.0000,0.0234,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000,0.0000,0.0000,0.0000,0.0042,0.0000,0.0329,0.0045,0.0071,0.1787,0.0332,0.1603,0.0587,0.5244,1,1,22.9,63.4,428.0
46,1.535,haar,0.1796,Surprise,---,---,AMBIGUOUS,---,0.1684,0.2192,0.5036,0.1201,0.0091,0.1796,0.1491,0.2162,0.1641,0.1796,0.1204,0.1435,0.1684,0.1201,0.1684,0.1423,0.1458,0.0915,0.003128,IDLE,0,-0.1347,0.0001,0.1256,0.1436,0.0041,0.0037,0.0011,0.4286,0.2907,0.0139,0.0106,0.0001,0.0002,0.0001,0.0000,0.0216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0091,0.0000,0.0033,0.0022,0.0000,0.0377,0.0053,0.0077,0.1684,0.0313,0.1816,0.0644,0.5036,1,1,28.1,64.3,428.2
47,1.568,haar,0.2324,Surprise,---,---,AMBIGUOUS,---,0.1399,0.3099,0.5353,0.1162,0.0438,0.2324,0.1304,0.2095,0.1668,0.2324,0.1057,0.1235,0.1399,0.1162,0.1399,0.1275,0.1079,0.0940,0.003033,IDLE,0,-0.1125,0.0001,0.1001,0.1246,0.0041,0.0037,0.0011,0.4407,0.2919,0.0145,0.0101,0.0001,0.0002,0.0001,0.0000,0.0230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0438,0.0181,0.0000,0.0000,0.0533,0.0074,0.0170,0.1399,0.0683,0.1328,0.0461,0.5353,1,1,25.8,64.3,428.2
48,1.602,haar,0.1905,Surprise,---,---,AMBIGUOUS,---,0.1050,0.2406,0.5507,0.1153,0.0321,0.1905,0.1092,0.1983,0.1352,0.1905,0.0878,0.1058,0.1050,0.1153,0.1153,0.1101,0.0864,0.0962,0.002848,IDLE,0,-0.1107,0.0001,0.0975,0.1238,0.0043,0.0038,0.0011,0.4514,0.2761,0.0143,0.0097,0.0001,0.0002,0.0001,0.0000,0.0241,0.0000,0.0000,0.0000,0.0000,0.0035,0.0027,0.0063,0.0321,0.0000,0.0000,0.0000,0.0312,0.0079,0.0061,0.1050,0.0942,0.1626,0.0424,0.5507,1,1,26.4,64.3,428.2
49,1.635,haar,0.2121,Surprise,---,---,AMBIGUOUS,---,0.1014,0.2745,0.5635,0.1186,0.0130,0.2121,0.1083,0.2007,0.1412,0.2121,0.0865,0.1045,0.1014,0.1186,0.1186,0.1097,0.0805,0.0983,0.002662,IDLE,0,-0.1228,0.0001,0.1106,0.1347,0.0044,0.0038,0.0012,0.4523,0.2789,0.0137,0.0095,0.0001,0.0002,0.0001,0.0000,0.0245,0.0000,0.0000,0.0000,0.0000,0.0001,0.0031,0.0005,0.0130,0.0000,0.0000,0.0974,0.0348,0.0098,0.0119,0.1014,0.1046,0.1371,0.0370,0.5635,1,1,27.5,64.3,428.2
50,1.668,haar,0.1835,Surprise,---,---,AMBIGUOUS,---,0.0953,0.2294,0.5890,0.1146,0.0378,0.1835,0.1031,0.2018,0.1279,0.1835,0.0828,0.1004,0.0953,0.1146,0.1146,0.1045,0.0799,0.1004,0.002480,IDLE,0,-0.1127,0.0001,0.1060,0.1191,0.0056,0.0039,0.0013,0.4525,0.2609,0.0146,0.0090,0.0001,0.0002,0.0001,0.0000,0.0249,0.0000,0.0000,0.0000,0.0000,0.0025,0.0001,0.0378,0.0111,0.0261,0.0000,0.0000,0.0257,0.0103,0.0068,0.0953,0.0680,0.1555,0.0494,0.5890,1,1,27.5,64.3,428.2
51,1.702,haar,0.1827,Surprise,---,---,AMBIGUOUS,---,0.0959,0.2292,0.5919,0.1129,0.0256,0.1827,0.1027,0.2019,0.1276,0.1827,0.0823,0.1001,0.0959,0.1129,0.1129,0.1040,0.0807,0.1044,0.002533,IDLE,0,-0.1076,0.0001,0.1036,0.1114,0.0064,0.0039,0.0013,0.4559,0.2513,0.0142,0.0087,0.0001,0.0002,0.0001,0.0000,0.0258,0.0000,0.0000,0.0000,0.0000,0.0016,0.0027,0.0236,0.0256,0.0000,0.0000,0.0000,0.0254,0.0097,0.0066,0.0959,0.0663,0.1534,0.0509,0.5919,1,1,27.4,64.3,428.2
52,1.735,haar,0.2268,Surprise,---,---,AMBIGUOUS,---,0.1015,0.3038,0.6175,0.1115,0.0196,0.2268,0.1055,0.2087,0.1449,0.2268,0.0846,0.1013,0.1015,0.1115,0.1115,0.1064,0.0774,0.1086,0.002626,IDLE,0,-0.1010,0.0001,0.1007,0.1011,0.0071,0.0039,0.0013,0.4536,0.2559,0.0140,0.0092,0.0001,0.0002,0.0001,0.0000,0.0235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0196,0.0000,0.0000,0.0153,0.0000,0.0402,0.0105,0.0153,0.1015,0.0461,0.1380,0.0309,0.6175,1,1,29.1,64.3,428.2
53,1.768,mp,0.1176,Neutral,---,---,AMBIGUOUS,---,0.0200,0.1226,0.2684,0.1101,0.0224,0.1176,0.0560,0.1051,0.0675,0.0000,0.0435,0.0500,0.0200,0.1101,0.1101,0.0469,0.0000,0.1107,0.002510,IDLE,1,-0.0966,0.0001,0.1037,0.0893,0.0078,0.0037,0.0014,0.4698,0.2390,0.0139,0.0092,0.0001,0.0002,0.0001,0.0000,0.0204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.0224,0.0000,0.0000,0.0000,0.0000,0.1064,0.0274,0.0796,0.0200,0.1979,0.2684,0.0348,0.2654,1,1,27.6,64.3,428.2
54,1.802,mp,0.1122,Neutral,---,---,AMBIGUOUS,---,0.0202,0.1129,0.2775,0.1111,0.0000,0.1122,0.0566,0.1045,0.0660,0.0000,0.0434,0.0504,0.0202,0.1111,0.1111,0.0474,0.0000,0.1128,0.002406,IDLE,1,-0.0980,0.0001,0.1086,0.0873,0.0076,0.0035,0.0013,0.4746,0.2447,0.0138,0.0089,0.0001,0.0002,0.0001,0.0000,0.0184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0317,0.1088,0.0281,0.0763,0.0202,0.1934,0.2775,0.0356,0.2599,1,1,28.0,64.3,428.2
55,1.835,mp,0.1114,Neutral,---,---,AMBIGUOUS,---,0.0246,0.1117,0.2807,0.1110,0.0037,0.1114,0.0592,0.1058,0.0680,0.0000,0.0457,0.0526,0.0246,0.1110,0.1110,0.0523,0.0000,0.1149,0.002340,IDLE,1,-0.0953,0.0001,0.1086,0.0817,0.0077,0.0034,0.0013,0.4838,0.2431,0.0137,0.0084,0.0002,0.0002,0.0001,0.0000,0.0176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.0037,0.0000,0.0000,0.0000,0.0000,0.1113,0.0265,0.0819,0.0246,0.1757,0.2807,0.0416,0.2575,1,1,27.8,64.3,428.2
56,1.869,mp,0.1089,Neutral,---,---,AMBIGUOUS,---,0.0208,0.1073,0.2821,0.1112,0.0194,0.1089,0.0570,0.1026,0.0653,0.0000,0.0442,0.0511,0.0208,0.1112,0.1112,0.0481,0.0000,0.1169,0.002295,IDLE,1,-0.0944,0.0001,0.1088,0.0797,0.0080,0.0032,0.0013,0.4847,0.2462,0.0143,0.0084,0.0002,0.0002,0.0001,0.0000,0.0168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,0.0000,0.0194,0.0003,0.0076,0.1036,0.0284,0.0878,0.0208,0.1903,0.2821,0.0384,0.2486,1,1,28.4,64.3,428.2
57,1.902,mp,0.1027,Neutral,---,---,AMBIGUOUS,---,0.0241,0.0974,0.2835,0.1107,0.0070,0.1027,0.0588,0.0986,0.0647,0.0000,0.0454,0.0516,0.0241,0.1107,0.1107,0.0517,0.0000,0.1189,0.002275,IDLE,1,-0.0932,0.0001,0.1107,0.0755,0.0082,0.0031,0.0013,0.4778,0.2507,0.0142,0.0086,0.0002,0.0002,0.0001,0.0000,0.0161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0070,0.0000,0.0000,0.0048,0.0000,0.1223,0.0292,0.0951,0.0241,0.1770,0.2835,0.0451,0.2236,1,1,28.0,64.3,428.2
58,1.935,mp,0.1105,Neutral,---,---,AMBIGUOUS,---,0.0257,0.1095,0.2907,0.1120,0.0720,0.1105,0.0603,0.1113,0.0684,0.0000,0.0479,0.0531,0.0257,0.1120,0.1120,0.0537,0.0000,0.1211,0.002284,IDLE,1,-0.0863,0.0001,0.1031,0.0693,0.0084,0.0029,0.0014,0.4883,0.2655,0.0143,0.0088,0.0002,0.0002,0.0001,0.0000,0.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0021,0.0067,0.0720,0.0034,0.0063,0.0398,0.1181,0.0261,0.0561,0.0257,0.1579,0.2907,0.0442,0.2811,1,1,26.6,64.3,428.2
59,1.969,mp,0.1086,Surprise,---,---,AMBIGUOUS,---,0.0256,0.1060,0.2986,0.1124,0.0613,0.1086,0.0604,0.1150,0.0678,0.0000,0.0478,0.0538,0.0256,0.1124,0.1124,0.0537,0.0000,0.1234,0.002307,IDLE,0,-0.0875,0.0001,0.1037,0.0710,0.0081,0.0029,0.0014,0.4901,0.2625,0.0144,0.0091,0.0002,0.0002,0.0001,0.0000,0.0205,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0613,0.0045,0.0099,0.0128,0.1086,0.0246,0.0450,0.0256,0.1562,0.2973,0.0441,0.2986,1,1,24.8,64.3,428.2
60,2.002,mp,0.1133,Neutral,---,---,AMBIGUOUS,---,0.0206,0.1125,0.2886,0.1145,0.0811,0.1133,0.0581,0.1049,0.0671,0.0000,0.0463,0.0510,0.0206,0.1145,0.1145,0.0486,0.0000,0.1255,0.002113,IDLE,1,-0.0908,0.0001,0.1065,0.0749,0.0074,0.0029,0.0013,0.4965,0.2663,0.0142,0.0094,0.0001,0.0002,0.0001,0.0000,0.0233,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0811,0.0000,0.0080,0.0603,0.1226,0.0294,0.0635,0.0206,0.1839,0.2886,0.0372,0.2542,1,1,25.3,64.3,428.2
61,2.035,mp,0.1402,Surprise,---,---,AMBIGUOUS,---,0.0228,0.1569,0.3186,0.1151,0.1371,0.1402,0.0597,0.1189,0.0773,0.0000,0.0486,0.0524,0.0228,0.1151,0.1151,0.0512,0.0000,0.1279,0.001933,IDLE,0,-0.0918,0.0000,0.1100,0.0735,0.0063,0.0030,0.0015,0.4939,0.2763,0.0121,0.0088,0.0001,0.0001,0.0000,0.0000,0.0278,0.0000,0.0000,0.0000,0.0000,0.0018,0.0045,0.0000,0.1371,0.0000,0.0000,0.0194,0.1228,0.0251,0.0524,0.0228,0.1725,0.2535,0.0324,0.3186,1,1,29.2,64.2,428.3
62,2.069,mp,0.1629,Surprise,---,---,AMBIGUOUS,---,0.0257,0.1949,0.3940,0.1148,0.0326,0.1629,0.0614,0.1350,0.0863,0.0000,0.0480,0.0551,0.0257,0.1148,0.1148,0.0543,0.0000,0.1306,0.001993,IDLE,0,-0.0936,0.0000,0.1106,0.0766,0.0059,0.0033,0.0016,0.4879,0.2771,0.0106,0.0099,0.0001,0.0001,0.0000,0.0000,0.0271,0.0000,0.0000,0.0000,0.0000,0.0078,0.0030,0.0000,0.0000,0.0000,0.0326,0.0000,0.1027,0.0215,0.0460,0.0257,0.1457,0.2338,0.0307,0.3940,1,1,26.4,64.2,428.3
63,2.102,mp,0.1601,Surprise,---,---,AMBIGUOUS,---,0.0234,0.1884,0.3707,0.1177,0.0368,0.1601,0.0611,0.1306,0.0847,0.0000,0.0478,0.0542,0.0234,0.1177,0.1177,0.0525,0.0000,0.1332,0.002045,IDLE,0,-0.1058,0.0000,0.1264,0.0852,0.0055,0.0032,0.0018,0.4582,0.3098,0.0098,0.0112,0.0001,0.0001,0.0000,0.0000,0.0228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0050,0.0000,0.0000,0.0000,0.0368,0.0871,0.1130,0.0223,0.0503,0.0234,0.1473,0.2415,0.0316,0.3707,1,1,29.3,64.2,428.3
64,2.135,mp,0.1731,Surprise,---,---,AMBIGUOUS,---,0.0606,0.2220,0.4065,0.0997,0.3201,0.1731,0.0762,0.1454,0.1046,0.0000,0.0666,0.0673,0.0606,0.0997,0.0997,0.0777,0.0000,0.1361,0.002124,IDLE,0,-0.0656,0.0000,0.0738,0.0573,0.0162,0.0038,0.0018,0.3972,0.2800,0.0102,0.0097,0.0001,0.0001,0.0000,0.0000,0.0146,0.0000,0.0000,0.0000,0.0000,0.0190,0.0018,0.3201,0.0000,0.0112,0.0000,0.0000,0.1170,0.0075,0.0804,0.0606,0.0887,0.1920,0.0473,0.4065,1,1,28.5,64.2,428.3
65,2.169,mp,0.1688,Surprise,---,---,AMBIGUOUS,---,0.0600,0.2186,0.3974,0.0941,0.2571,0.1688,0.0736,0.1411,0.1020,0.0000,0.0634,0.0646,0.0600,0.0941,0.0941,0.0751,0.0000,0.1390,0.002202,IDLE,0,-0.0414,0.0001,0.0438,0.0387,0.0247,0.0037,0.0019,0.3636,0.3010,0.0119,0.0081,0.0002,0.0002,0.0001,0.0000,0.0125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030,0.2571,0.0000,0.0527,0.0000,0.0000,0.1228,0.0077,0.0815,0.0600,0.0875,0.1967,0.0464,0.3974,1,1,27.8,64.2,428.3
66,2.202,mp,0.1696,Surprise,---,---,AMBIGUOUS,---,0.0585,0.2202,0.4191,0.0937,0.0234,0.1696,0.0726,0.1447,0.1014,0.0000,0.0578,0.0646,0.0585,0.0937,0.0937,0.0740,0.0000,0.1419,0.002294,IDLE,0,-0.0413,0.0001,0.0448,0.0374,0.0254,0.0037,0.0023,0.3701,0.2904,0.0127,0.0071,0.0002,0.0003,0.0001,0.0000,0.0107,0.0000,0.0000,0.0000,0.0000,0.0023,0.0106,0.0206,0.0000,0.0234,0.0000,0.0000,0.1102,0.0074,0.0746,0.0585,0.0911,0.1936,0.0456,0.4191,1,1,29.0,64.2,428.3
67,2.236,mp,0.1642,Surprise,---,---,AMBIGUOUS,---,0.0423,0.2107,0.4343,0.0945,0.0329,0.1642,0.0632,0.1416,0.0917,0.0000,0.0502,0.0576,0.0423,0.0945,0.0945,0.0633,0.0000,0.1422,0.002108,IDLE,0,-0.0478,0.0001,0.0526,0.0426,0.0216,0.0039,0.0028,0.3737,0.2838,0.0138,0.0074,0.0002,0.0003,0.0001,0.0000,0.0099,0.0000,0.0000,0.0000,0.0000,0.0041,0.0146,0.0000,0.0000,0.0329,0.0070,0.0250,0.0886,0.0113,0.0566,0.0423,0.1240,0.2061,0.0367,0.4343,1,1,28.2,64.2,428.3
68,2.269,mp,0.1606,Surprise,---,---,AMBIGUOUS,---,0.0405,0.2043,0.4022,0.0952,0.0117,0.1606,0.0624,0.1347,0.0897,0.0000,0.0490,0.0566,0.0405,0.0952,0.0952,0.0621,0.0000,0.1425,0.001906,IDLE,0,-0.0505,0.0001,0.0555,0.0452,0.0210,0.0039,0.0028,0.3735,0.2856,0.0142,0.0071,0.0002,0.0003,0.0001,0.0000,0.0091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0117,0.0000,0.0202,0.0919,0.0132,0.0587,0.0405,0.1439,0.2125,0.0370,0.4022,1,1,28.1,64.2,428.3
69,2.302,mp,0.1701,Surprise,---,---,AMBIGUOUS,---,0.0423,0.2202,0.4130,0.0951,0.0042,0.1701,0.0634,0.1375,0.0937,0.0000,0.0497,0.0577,0.0423,0.0951,0.0951,0.0634,0.0000,0.1453,0.001972,IDLE,0,-0.0529,0.0001,0.0584,0.0470,0.0207,0.0040,0.0029,0.3729,0.2799,0.0143,0.0072,0.0002,0.0003,0.0001,0.0000,0.0081,0.0000,0.0000,0.0000,0.0000,0.0040,0.0042,0.0000,0.0000,0.0028,0.0029,0.0000,0.0891,0.0133,0.0600,0.0423,0.1497,0.1981,0.0345,0.4130,1,1,29.1,64.2,428.3
70,2.336,mp,0.1693,Surprise,---,---,AMBIGUOUS,---,0.0426,0.2185,0.4086,0.0954,0.0078,0.1693,0.0637,0.1369,0.0936,0.0000,0.0501,0.0581,0.0426,0.0954,0.0954,0.0638,0.0000,0.1480,0.002008,IDLE,0,-0.0535,0.0001,0.0586,0.0480,0.0210,0.0040,0.0029,0.3757,0.2784,0.0144,0.0069,0.0003,0.0003,0.0001,0.0000,0.0079,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000,0.0078,0.0000,0.0031,0.0000,0.0090,0.0883,0.0135,0.0615,0.0426,0.1526,0.1980,0.0348,0.4086,1,1,27.8,64.2,428.3
71,2.369,mp,0.1738,Surprise,---,---,AMBIGUOUS,---,0.0421,0.2255,0.4570,0.0963,0.0196,0.1738,0.0638,0.1468,0.0950,0.0000,0.0503,0.0596,0.0421,0.0963,0.0963,0.0637,0.0024,0.1492,0.001860,IDLE,0,-0.0577,0.0001,0.0628,0.0522,0.0201,0.0042,0.0030,0.3862,0.2661,0.0150,0.0069,0.0002,0.0003,0.0001,0.0000,0.0086,0.0000,0.0000,0.0000,0.0000,0.0041,0.0013,0.0000,0.0186,0.0196,0.0000,0.0278,0.0662,0.0122,0.0486,0.0421,0.1534,0.1879,0.0325,0.4570,1,1,29.0,64.2,428.3
72,2.402,mp,0.1971,Surprise,---,---,AMBIGUOUS,---,0.0517,0.2668,0.4253,0.0925,0.0522,0.1971,0.0680,0.1427,0.1070,0.0000,0.0546,0.0615,0.0517,0.0925,0.0925,0.0692,0.0000,0.1492,0.001592,IDLE,0,-0.0560,0.0001,0.0599,0.0516,0.0218,0.0043,0.0032,0.3891,0.2391,0.0104,0.0062,0.0003,0.0004,0.0001,0.0000,0.0096,0.0000,0.0000,0.0000,0.0000,0.0031,0.0067,0.0522,0.0307,0.0000,0.0000,0.0000,0.0958,0.0123,0.1140,0.0517,0.1128,0.1610,0.0271,0.4253,1,1,46.2,64.2,428.3
73,2.436,mp,0.2216,Surprise,---,---,AMBIGUOUS,---,0.0571,0.3098,0.5196,0.0894,0.0815,0.2216,0.0700,0.1625,0.1173,0.0000,0.0570,0.0643,0.0571,0.0894,0.0894,0.0714,0.0079,0.1501,0.001394,IDLE,0,-0.0540,0.0001,0.0572,0.0506,0.0222,0.0043,0.0031,0.3817,0.2170,0.0093,0.0075,0.0002,0.0002,0.0001,0.0001,0.0123,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0117,0.0815,0.0000,0.0411,0.0000,0.0820,0.0103,0.0543,0.0571,0.1140,0.1417,0.0209,0.5196,1,1,33.2,64.2,428.3
74,2.469,mp,0.2154,Surprise,---,---,AMBIGUOUS,---,0.0547,0.3015,0.5015,0.0862,0.0362,0.2154,0.0673,0.1567,0.1135,0.0000,0.0539,0.0620,0.0547,0.0862,0.0862,0.0687,0.0074,0.1503,0.001136,IDLE,0,-0.0504,0.0002,0.0514,0.0494,0.0234,0.0046,0.0033,0.3833,0.1895,0.0092,0.0072,0.0002,0.0002,0.0002,0.0001,0.0134,0.0000,0.0000,0.0000,0.0000,0.0077,0.0070,0.0362,0.0330,0.0000,0.0000,0.0000,0.0788,0.0112,0.0718,0.0547,0.1206,0.1428,0.0187,0.5015,1,1,33.1,68.3,428.4
75,2.502,mp,0.2024,Surprise,---,---,AMBIGUOUS,---,0.0617,0.2805,0.4920,0.0853,0.0061,0.2024,0.0711,0.1572,0.1125,0.0000,0.0565,0.0645,0.0617,0.0853,0.0853,0.0725,0.0057,0.1498,0.000798,IDLE,0,-0.0545,0.0002,0.0571,0.0520,0.0218,0.0044,0.0035,0.3707,0.1880,0.0089,0.0072,0.0002,0.0002,0.0002,0.0001,0.0134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0061,0.0000,0.0000,0.0000,0.0020,0.0000,0.0933,0.0121,0.0641,0.0617,0.0930,0.1641,0.0198,0.4920,1,1,28.8,68.3,428.4
