# session_start_utc=2026-05-02T13:24:48.337726+00:00
frame_idx,timestamp,r,g,b,face_detected,bbox
1868,62.7868,73.838,42.939,41.28,1,"252,231,402,332"
1869,62.8227,73.061,42.567,40.694,1,"253,233,400,331"
1870,62.855,73.831,42.919,41.199,1,"254,231,404,332"
1871,62.8869,72.956,42.503,40.603,1,"255,231,403,329"
1872,62.9228,73.261,42.9,40.989,1,"250,228,405,331"
1873,62.9549,72.835,42.627,40.409,1,"255,233,404,332"
1874,62.9868,73.373,42.779,41.076,1,"253,231,404,332"
1875,63.0232,73.381,42.802,40.891,1,"255,234,406,335"
1876,63.0548,74.003,43.021,41.222,1,"254,233,405,334"
1877,63.0868,73.777,42.699,40.756,1,"256,239,403,337"
1878,63.1228,74.241,42.657,41.057,1,"254,238,401,336"
1879,63.1551,73.256,42.398,40.387,1,"258,237,400,332"
1880,63.1868,73.543,42.447,40.779,1,"254,236,400,333"
1881,63.2187,72.526,41.961,39.817,1,"254,239,395,333"
1882,63.2551,73.513,42.356,40.662,1,"250,236,394,332"
1883,63.2868,73.258,42.623,40.669,1,"248,233,397,332"
1884,63.3187,73.761,43.27,41.211,1,"245,232,399,335"
1885,63.3547,73.507,42.994,40.78,1,"247,233,398,334"
1886,63.3867,73.501,42.705,41.021,1,"248,234,397,333"
1887,63.4188,72.919,42.264,40.453,1,"249,236,394,333"
1888,63.455,72.873,42.232,40.722,1,"250,237,394,333"
1889,63.4868,73.159,42.493,40.853,1,"247,235,397,335"
1890,63.519,73.21,42.53,41.054,1,"249,235,396,334"
1891,63.5552,72.668,42.355,40.657,1,"248,234,397,333"
1892,63.5869,73.018,42.48,41.042,1,"248,234,397,333"
1893,63.6189,72.85,42.443,40.687,1,"248,234,397,333"
1894,63.6549,73.35,42.437,41.23,1,"249,236,398,335"
1895,63.6872,72.587,42.048,40.623,1,"250,238,394,334"
1896,63.7191,72.399,41.984,40.015,1,"251,240,394,335"
1897,63.7508,72.611,42.237,40.265,1,"251,237,395,333"
1898,63.7872,73.283,42.345,40.834,1,"250,235,394,331"
1899,63.8194,73.072,42.588,40.605,1,"248,230,392,326"
1900,63.8512,73.895,43.049,41.445,1,"244,225,395,326"
1901,63.8871,74.182,43.357,41.41,1,"250,232,396,329"
1902,63.9188,76.659,45.027,43.236,1,"250,232,396,329"
1903,63.9513,76.831,45.39,43.221,1,"252,232,399,330"
1904,63.9868,76.906,45.334,43.489,1,"249,228,399,327"
1905,64.0188,76.681,45.438,43.193,1,"249,230,398,329"
1906,64.0508,76.531,45.54,43.494,1,"247,227,400,329"
1907,64.0867,75.879,45.279,42.866,1,"250,230,397,328"
1908,64.119,76.98,45.349,43.227,1,"250,229,401,330"
1909,64.151,75.377,44.444,42.439,1,"259,235,400,328"
1910,64.1868,76.657,45.179,43.516,1,"256,232,403,330"
1911,64.219,76.145,45.149,43.037,1,"255,231,404,330"
1912,64.2508,76.644,45.164,43.469,1,"256,235,403,333"
1913,64.2831,76.258,45.112,42.916,1,"255,235,403,333"
1914,64.3187,76.434,45.327,43.156,1,"257,231,405,329"
1915,64.3508,76.486,45.336,43.111,1,"255,233,404,332"
1916,64.3828,76.805,45.213,43.453,1,"258,233,405,331"
1917,64.4188,76.459,45.43,43.27,1,"258,230,405,329"
1918,64.4508,76.344,45.165,43.344,1,"261,234,405,330"
1919,64.4828,76.017,45.195,43.006,1,"256,230,404,328"
1920,64.5187,76.314,45.305,43.39,1,"258,231,405,329"
1921,64.5509,76.097,45.165,43.119,1,"258,234,403,331"
1922,64.5828,77.041,45.445,43.517,1,"256,237,404,335"
1923,64.6188,77.289,45.771,43.417,1,"252,232,403,333"
1924,64.651,77.337,45.332,43.329,1,"253,238,402,337"
1925,64.6828,77.024,45.542,43.066,1,"247,235,400,337"
1926,64.7189,76.658,44.845,42.873,1,"250,238,396,335"
1927,64.7512,76.53,45.082,42.892,1,"245,236,395,336"
1928,64.783,76.892,45.208,43.368,1,"241,235,394,337"
1929,64.8194,76.15,44.881,42.708,1,"239,237,388,336"
1930,64.8508,77.212,45.417,43.767,1,"235,233,393,338"
1931,64.8828,76.031,44.853,42.636,1,"233,238,382,337"
1932,64.915,75.468,44.346,42.515,1,"236,241,378,336"
1933,64.9508,75.885,44.848,42.655,1,"230,239,379,338"
1934,64.9829,75.578,44.292,42.434,1,"232,243,376,339"
1935,65.0151,75.109,44.101,42.099,1,"232,242,372,336"
1936,65.0508,75.979,44.559,42.752,1,"230,241,375,338"
1937,65.0828,75.604,44.659,42.457,1,"227,239,374,337"
1938,65.115,75.008,43.952,42.325,1,"227,243,367,337"
1939,65.1509,76.192,45.122,42.955,1,"222,236,375,338"
1940,65.1827,75.893,44.73,42.975,1,"229,239,373,335"
1941,65.215,74.564,43.905,41.783,1,"225,244,365,338"
1942,65.2512,0.0,0.0,0.0,0,
1943,65.283,0.0,0.0,0.0,0,
1944,65.3148,0.0,0.0,0.0,0,
1945,65.3508,0.0,0.0,0.0,0,
1946,65.3828,74.914,43.734,42.292,1,"229,242,367,334"
1947,65.4151,75.963,44.879,42.719,1,"223,238,372,337"
1948,65.4468,77.045,45.365,43.274,1,"226,236,375,335"
1949,65.4828,76.691,45.489,43.113,1,"232,235,376,331"
1950,65.5148,76.674,45.185,43.43,1,"237,232,374,323"
1951,65.5469,77.926,46.434,43.958,1,"243,227,385,322"
1952,65.583,79.041,47.115,44.671,1,"243,217,393,317"
1953,65.6148,79.202,47.096,44.597,1,"249,222,389,316"
1954,65.6469,79.8,47.392,45.257,1,"250,219,390,313"
1955,65.6827,79.204,47.171,44.681,1,"252,218,389,309"
1956,65.7148,79.813,47.559,45.393,1,"251,218,392,311"
1957,65.7468,80.164,48.093,45.546,1,"251,214,395,310"
1958,65.7828,80.809,48.441,46.189,1,"252,214,394,309"
1959,65.8148,79.915,48.277,45.666,1,"253,210,395,305"
1960,65.8468,80.495,48.02,45.809,1,"258,215,392,304"
1961,65.8828,80.57,48.315,45.529,1,"253,214,394,307"
1962,65.915,81.163,48.57,46.23,1,"257,214,396,307"
1963,65.9468,80.983,48.755,45.924,1,"258,214,396,307"
1964,65.9794,81.115,48.566,46.343,1,"257,213,395,305"
1965,66.0152,80.664,48.361,46.058,1,"260,215,396,305"
1966,66.0473,81.329,48.462,46.35,1,"262,215,398,305"
1967,66.0788,80.804,48.449,45.741,1,"262,215,394,303"
1968,66.1148,81.289,48.848,46.614,1,"265,212,399,301"
1969,66.1468,81.019,48.792,46.059,1,"269,212,400,299"
1970,66.1789,81.431,49.069,46.401,1,"270,211,402,299"
1971,66.2149,81.532,49.282,46.258,1,"271,210,406,300"
1972,66.2468,82.125,49.401,46.905,1,"268,208,403,299"
1973,66.2789,81.347,49.087,46.329,1,"272,208,406,297"
1974,66.3148,81.776,48.917,46.703,1,"273,212,405,300"
1975,66.3468,81.359,49.058,46.438,1,"274,211,406,299"
1976,66.3788,81.448,48.915,46.567,1,"276,211,408,299"
1977,66.4148,81.127,48.58,46.198,1,"280,215,409,301"
1978,66.4468,81.501,48.468,46.51,1,"278,215,407,301"
1979,66.4793,80.997,48.572,45.883,1,"277,215,406,301"
1980,66.5148,81.28,48.809,46.369,1,"275,214,408,303"
1981,66.5468,80.569,48.488,45.82,1,"275,216,406,303"
1982,66.5788,81.28,48.772,46.109,1,"275,213,410,304"
1983,66.6108,80.437,48.44,45.438,1,"276,216,409,305"
1984,66.6468,80.697,48.383,45.821,1,"274,216,409,306"
1985,66.679,79.936,48.167,45.322,1,"274,216,409,306"
1986,66.7108,80.653,48.108,46.003,1,"273,218,408,309"
1987,66.7468,79.99,48.044,45.431,1,"273,219,410,310"
1988,66.7788,80.581,48.099,45.913,1,"273,218,412,311"
1989,66.8108,79.797,47.827,45.321,1,"271,218,409,310"
1990,66.8468,79.967,47.806,45.684,1,"270,220,411,313"
1991,66.8789,79.191,47.416,44.913,1,"269,222,404,312"
1992,66.9108,78.887,47.09,44.706,1,"270,224,407,315"
1993,66.9469,78.027,46.664,43.977,1,"272,227,406,316"
1994,66.9787,78.703,46.865,44.765,1,"267,223,405,315"
1995,67.0108,77.839,46.411,44.098,1,"269,228,404,319"
1996,67.0468,77.238,45.793,44.156,1,"267,231,399,319"
1997,67.0788,76.765,46.049,43.917,1,"262,223,401,316"
1998,67.1108,76.256,45.738,43.845,1,"262,223,403,316"
1999,67.143,76.218,45.885,43.663,1,"264,224,402,317"
2000,67.1788,76.943,45.763,44.033,1,"261,228,401,322"
2001,67.2108,76.104,45.263,43.313,1,"263,231,404,324"
2002,67.2428,76.528,45.336,43.767,1,"263,231,401,323"
2003,67.279,76.249,45.321,43.441,1,"264,232,403,325"
2004,67.3109,76.274,45.57,43.613,1,"263,229,407,325"
2005,67.3428,75.914,45.589,43.305,1,"260,228,404,324"
2006,67.3787,76.646,45.512,43.582,1,"263,230,405,325"
2007,67.4108,76.492,45.401,43.663,1,"263,233,406,328"
2008,67.4428,78.189,46.465,44.659,1,"259,230,409,331"
2009,67.4788,77.449,46.12,44.213,1,"256,229,409,330"
2010,67.5108,77.317,46.02,44.17,1,"257,228,410,329"
2011,67.5427,76.956,45.515,43.533,1,"266,237,407,331"
2012,67.5788,77.293,45.905,44.08,1,"263,231,409,328"
2013,67.6109,77.009,45.871,43.657,1,"259,229,409,328"
2014,67.6428,77.393,45.815,44.047,1,"261,230,407,327"
2015,67.6749,77.663,46.401,44.174,1,"256,228,408,330"
2016,67.7108,77.234,45.815,43.901,1,"259,235,400,329"
2017,67.7427,77.31,45.887,43.749,1,"256,234,397,328"
2018,67.7749,77.632,45.736,44.031,1,"255,234,396,327"
2019,67.8111,77.269,45.793,43.728,1,"253,235,394,328"
2020,67.8428,77.973,46.189,44.584,1,"252,233,396,329"
2021,67.8753,76.89,45.581,43.745,1,"257,237,395,329"
2022,67.9108,77.036,45.331,43.567,1,"259,240,394,331"
2023,67.943,77.52,45.877,43.871,1,"256,236,396,330"
2024,67.9748,77.703,45.929,44.108,1,"255,234,396,328"
2025,68.0108,77.452,45.792,43.657,1,"257,234,395,327"
2026,68.0429,77.424,45.535,43.925,1,"258,235,393,326"
2027,68.0748,77.495,45.835,43.924,1,"254,233,394,327"
2028,68.1108,77.351,46.195,44.552,1,"251,228,395,324"
2029,68.1428,76.653,45.915,43.783,1,"254,224,398,320"
2030,68.1748,77.091,46.082,43.996,1,"254,223,401,321"
2031,68.2108,76.769,45.883,43.588,1,"258,225,397,318"
2032,68.2432,77.4,46.238,44.303,1,"254,226,397,321"
2033,68.2748,76.77,45.846,43.715,1,"259,228,397,319"
2034,68.3068,77.321,46.003,44.417,1,"261,226,396,316"
2035,68.3428,76.992,45.76,43.816,1,"262,228,395,317"
2036,68.3749,78.275,46.448,44.625,1,"259,224,399,318"
2037,68.4071,77.467,46.1,43.996,1,"261,225,396,315"
2038,68.443,77.653,45.973,44.192,1,"264,226,396,314"
2039,68.4749,77.703,46.531,44.267,1,"263,220,401,312"
2040,68.5068,78.301,46.533,44.711,1,"264,222,399,313"
2041,68.5428,77.969,46.424,44.38,1,"265,223,400,313"
2042,68.5748,77.987,46.331,44.664,1,"265,223,397,311"
2043,68.6068,77.885,46.711,44.247,1,"265,220,402,311"
2044,68.6428,78.705,46.938,44.877,1,"266,216,405,309"
2045,68.6748,78.382,46.861,44.409,1,"264,219,399,310"
2046,68.7069,78.232,46.701,44.738,1,"263,213,404,306"
2047,68.7431,78.222,46.67,44.317,1,"266,219,401,309"
2048,68.7749,78.32,46.599,44.704,1,"267,216,403,306"
2049,68.8068,77.898,46.596,44.226,1,"269,217,402,306"
2050,68.839,78.084,46.498,44.62,1,"270,217,402,305"
2051,68.8748,77.852,46.38,44.365,1,"269,215,403,304"
2052,68.9068,77.942,46.411,44.233,1,"270,215,404,304"
2053,68.9388,77.958,46.499,44.256,1,"269,216,404,306"
2054,68.9749,78.227,46.413,44.553,1,"270,217,403,306"
2055,69.0068,78.343,46.552,44.51,1,"269,217,402,306"
2056,69.0389,78.896,46.743,44.76,1,"269,216,404,306"
2057,69.0748,79.09,46.868,44.654,1,"268,217,403,308"
2058,69.1068,78.592,46.204,44.379,1,"270,219,402,307"
2059,69.1388,77.955,46.036,43.806,1,"270,220,401,307"
2060,69.1748,78.073,45.798,44.274,1,"270,220,399,306"
2061,69.2068,77.708,45.798,43.905,1,"269,220,398,306"
2062,69.2388,78.005,46.01,44.271,1,"268,219,397,305"
2063,69.275,77.249,45.636,43.578,1,"268,220,397,305"
2064,69.3069,78.379,46.101,44.053,1,"265,219,396,306"
2065,69.339,77.888,46.127,43.737,1,"266,219,397,306"
2066,69.3709,78.618,46.51,44.702,1,"263,218,395,306"
2067,69.4069,78.072,46.327,44.073,1,"264,219,396,307"
2068,69.4389,78.924,46.67,44.749,1,"260,219,395,309"
2069,69.4711,77.865,46.219,43.959,1,"263,220,395,308"
2070,69.5068,78.767,46.731,44.663,1,"260,218,395,308"
2071,69.539,78.413,46.591,44.036,1,"258,220,394,310"
2072,69.5707,78.642,46.397,44.554,1,"258,220,394,310"
2073,69.6068,78.05,46.205,44.255,1,"259,221,394,311"
2074,69.639,78.293,46.35,44.504,1,"258,218,396,309"
2075,69.6711,77.826,46.072,44.026,1,"259,219,395,309"
2076,69.7068,77.519,45.889,44.286,1,"259,223,393,312"
2077,69.7389,77.264,45.852,43.787,1,"260,223,394,312"
2078,69.7708,77.797,46.16,44.356,1,"258,221,394,311"
2079,69.807,78.283,46.623,44.558,1,"257,220,395,313"
2080,69.8391,77.544,45.943,44.353,1,"260,223,393,312"
2081,69.8709,77.553,46.157,44.177,1,"258,220,393,311"
2082,69.9071,77.573,45.846,44.394,1,"259,222,391,310"
2083,69.9389,77.802,46.17,44.0,1,"257,220,392,311"
2084,69.9709,77.722,46.008,44.199,1,"257,220,392,310"
2085,70.0029,77.06,45.75,43.798,1,"259,222,391,310"
2086,70.0388,78.104,46.412,44.489,1,"258,218,396,311"
2087,70.0708,77.066,46.067,43.888,1,"256,220,392,310"
2088,70.1028,77.109,45.746,44.149,1,"260,221,396,311"
2089,70.1388,77.154,46.242,44.008,1,"262,217,400,310"
2090,70.1708,77.63,46.159,44.395,1,"258,219,396,312"
2091,70.2028,76.568,45.621,43.849,1,"261,221,397,311"
2092,70.2388,77.186,45.625,44.347,1,"260,222,397,313"
2093,70.2713,76.811,45.601,44.05,1,"260,222,397,313"
2094,70.3028,77.636,45.804,44.507,1,"261,223,396,314"
2095,70.3391,76.71,45.596,44.094,1,"259,220,395,310"
2096,70.3708,77.211,45.722,44.245,1,"260,222,397,313"
2097,70.4028,76.675,45.619,43.845,1,"258,221,396,312"
2098,70.4391,77.165,45.755,44.154,1,"259,223,396,314"
2099,70.471,76.847,45.914,43.835,1,"259,222,397,314"
2100,70.5028,77.077,45.775,44.261,1,"259,222,397,314"
2101,70.5348,76.875,45.731,43.764,1,"259,223,397,315"
2102,70.5708,77.212,45.651,44.101,1,"262,225,397,316"
2103,70.6028,76.876,45.713,43.788,1,"262,222,403,316"
2104,70.635,77.04,45.653,44.135,1,"260,222,399,315"
2105,70.6709,76.853,45.61,43.675,1,"261,223,402,317"
2106,70.7029,76.975,45.37,43.886,1,"259,226,397,318"
2107,70.7349,76.692,45.238,43.517,1,"260,228,398,319"
2108,70.7708,77.232,45.248,43.837,1,"263,228,398,319"
2109,70.8028,76.006,44.473,42.933,1,"262,232,396,321"
2110,70.8348,76.201,44.773,43.313,1,"263,228,401,319"
2111,70.8709,76.071,45.049,43.29,1,"262,226,401,319"
2112,70.9028,76.079,44.976,43.615,1,"262,226,401,319"
2113,70.9351,75.625,44.835,43.169,1,"263,226,402,319"
2114,70.9708,75.375,44.633,43.322,1,"264,227,400,317"
2115,71.003,74.963,44.635,42.896,1,"264,229,400,319"
2116,71.0352,75.864,44.925,43.643,1,"262,224,402,318"
2117,71.0669,75.658,44.753,43.157,1,"263,229,398,320"
2118,71.1027,75.293,44.472,43.318,1,"262,228,398,318"
2119,71.1349,74.949,44.668,43.263,1,"264,227,399,318"
2120,71.1668,75.569,44.686,43.463,1,"265,228,400,319"
2121,71.2028,75.435,44.796,43.291,1,"263,227,403,321"
2122,71.2352,75.762,44.843,43.449,1,"263,227,403,321"
2123,71.2668,75.363,44.617,42.918,1,"264,227,405,320"
2124,71.3029,75.106,44.786,43.002,1,"263,225,402,318"
2125,71.3348,74.954,44.543,42.606,1,"265,227,406,320"
2126,71.3669,75.36,44.699,43.084,1,"263,224,405,319"
2127,71.4029,75.216,44.561,42.794,1,"265,227,406,321"
2128,71.4349,75.271,44.576,43.049,1,"262,225,404,320"
2129,71.4669,74.754,44.081,42.393,1,"265,230,402,321"
2130,71.5029,75.5,44.491,42.903,1,"266,228,407,322"
2131,71.5349,74.677,44.242,42.331,1,"266,232,403,323"
2132,71.567,75.363,44.313,42.929,1,"268,230,402,319"
2133,71.6033,75.029,44.111,42.377,1,"270,233,402,321"
2134,71.6348,75.598,44.302,42.614,1,"268,233,402,322"
2135,71.6669,75.454,44.365,42.588,1,"267,233,405,324"
2136,71.6988,75.603,44.514,42.768,1,"267,230,404,321"
2137,71.7348,75.888,44.859,42.942,1,"266,230,407,324"
2138,71.7668,76.27,44.984,43.311,1,"266,229,407,323"
2139,71.7989,75.748,44.691,42.776,1,"267,227,405,319"
2140,71.8348,75.852,44.72,43.103,1,"267,230,404,321"
2141,71.8668,75.614,44.666,42.983,1,"266,230,403,321"
2142,71.8989,75.673,44.518,43.068,1,"268,230,402,319"
2143,71.9351,75.768,44.573,42.925,1,"266,233,403,324"
2144,71.9668,77.054,45.126,43.684,1,"265,233,406,327"
2145,71.9989,77.064,45.309,43.356,1,"264,229,408,325"
2146,72.0347,76.553,44.803,43.296,1,"264,234,402,325"
2147,72.0668,76.727,45.145,43.155,1,"265,232,405,326"
2148,72.0988,76.486,44.911,43.088,1,"265,229,403,321"
2149,72.1353,76.508,45.143,43.114,1,"264,227,404,321"
2150,72.1673,76.858,44.923,43.452,1,"268,231,403,322"
2151,72.1991,75.731,44.44,42.695,1,"269,233,401,321"
2152,72.2308,76.17,44.798,43.35,1,"267,230,401,319"
2153,72.2669,76.116,44.888,43.066,1,"267,230,402,320"
2154,72.2988,76.399,45.191,43.474,1,"265,227,402,318"
2155,72.3309,76.506,45.16,43.28,1,"265,231,400,322"
2156,72.3668,76.359,44.735,43.275,1,"266,232,399,321"
2157,72.399,75.89,44.818,43.049,1,"263,231,395,319"
2158,72.431,76.27,44.664,43.312,1,"264,235,397,324"
2159,72.4668,75.853,44.603,42.841,1,"263,235,395,323"
2160,72.4993,75.9,44.921,42.916,1,"263,233,395,321"
2161,72.5315,76.016,45.042,43.268,1,"261,231,395,320"
2162,72.5669,76.786,45.563,44.137,1,"259,227,397,319"
2163,72.5988,76.324,45.418,43.586,1,"259,229,396,320"
2164,72.6313,76.786,45.499,43.69,1,"262,229,397,320"
2165,72.6669,77.032,45.747,43.845,1,"256,227,398,322"
2166,72.6991,76.693,45.253,43.731,1,"259,229,396,320"
2167,72.7308,76.591,45.508,43.685,1,"257,227,396,320"
2168,72.7634,76.548,45.429,43.741,1,"261,226,398,317"
2169,72.7988,76.553,45.3,43.288,1,"259,229,396,320"
2170,72.8311,76.408,45.2,43.515,1,"262,229,396,318"
2171,72.8628,77.174,45.668,43.63,1,"258,228,396,321"
2172,72.8991,76.998,45.588,44.314,1,"260,227,401,320"
2173,72.9312,76.7,45.542,43.743,1,"261,231,399,323"
2174,72.9628,77.608,45.9,44.23,1,"259,228,400,322"
2175,72.9988,77.048,45.569,43.754,1,"259,230,397,322"
2176,73.0308,77.878,45.865,44.29,1,"259,228,397,321"
2177,73.0629,76.998,45.458,43.679,1,"260,229,398,320"
2178,73.0989,77.231,45.177,43.739,1,"262,230,396,319"
2179,73.1308,77.3,45.708,43.854,1,"259,227,396,318"
2180,73.1628,77.755,45.985,44.118,1,"260,227,395,318"
2181,73.1991,77.443,45.796,43.807,1,"263,229,398,320"
2182,73.2308,77.649,45.905,44.114,1,"261,228,396,319"
2183,73.2628,76.93,45.528,43.684,1,"261,228,397,318"
2184,73.2991,77.374,45.83,43.546,1,"261,226,399,317"
2185,73.3311,77.785,46.142,43.854,1,"261,225,399,318"
2186,73.3628,78.118,46.324,44.386,1,"260,223,400,317"
2187,73.3949,76.904,45.465,43.499,1,"262,227,394,315"
2188,73.4308,77.821,45.919,44.092,1,"264,225,399,316"
2189,73.4628,77.6,45.861,43.801,1,"261,226,396,317"
2190,73.4949,77.817,46.024,44.311,1,"262,225,397,316"
2191,73.5308,76.735,45.622,43.734,1,"263,226,395,314"
2192,73.5628,77.608,46.147,44.486,1,"258,222,396,314"
2193,73.5954,76.769,45.994,43.976,1,"259,220,395,310"
2194,73.6314,77.537,46.037,44.483,1,"260,223,398,314"
2195,73.6628,77.659,46.448,44.529,1,"261,222,399,315"
2196,73.6948,77.735,46.214,44.252,1,"261,223,396,314"
2197,73.7308,77.509,46.113,43.95,1,"262,223,397,314"
2198,73.7634,77.129,45.93,43.869,1,"262,224,396,313"
2199,73.7948,76.931,46.025,43.806,1,"262,224,395,313"
2200,73.8312,76.924,45.804,43.785,1,"264,226,396,314"
2201,73.8629,77.159,46.004,43.863,1,"261,225,396,315"
2202,73.8954,77.753,46.155,44.33,1,"262,223,397,314"
2203,73.9269,76.988,45.999,43.853,1,"262,223,400,314"
2204,73.963,77.165,46.022,44.265,1,"263,222,401,313"
2205,73.9948,76.725,45.968,43.753,1,"264,222,402,313"
2206,74.0272,77.146,45.956,44.118,1,"264,223,402,314"
2207,74.0628,76.84,45.931,43.635,1,"266,222,402,312"
2208,74.0954,77.178,45.744,43.986,1,"265,226,400,316"
2209,74.1268,76.673,45.9,43.887,1,"267,222,403,312"
2210,74.1629,77.416,46.27,44.588,1,"265,220,404,313"
2211,74.1949,76.846,46.045,44.03,1,"264,220,405,313"
2212,74.2271,77.491,46.213,44.468,1,"265,220,404,313"
2213,74.2628,77.187,46.274,44.043,1,"266,220,407,314"
2214,74.2951,76.992,45.885,43.946,1,"266,222,402,312"
2215,74.3271,76.674,46.053,43.786,1,"266,220,404,311"
2216,74.3629,76.824,45.828,43.952,1,"268,223,404,313"
2217,74.3948,76.558,45.667,43.556,1,"269,225,404,315"
2218,74.4268,77.605,45.817,44.029,1,"270,225,406,315"
2219,74.459,77.387,45.885,43.776,1,"271,226,404,315"
2220,74.4948,77.603,45.829,43.875,1,"272,225,408,315"
2221,74.5268,76.998,45.61,43.592,1,"271,225,407,315"
2222,74.5588,77.201,45.728,43.845,1,"270,222,408,313"
2223,74.5948,77.073,45.912,43.571,1,"271,221,412,315"
2224,74.6269,77.317,45.903,43.905,1,"274,220,414,314"
2225,74.6588,76.381,45.39,43.154,1,"277,223,412,313"
2226,74.6949,77.25,45.732,43.668,1,"275,225,413,317"
2227,74.7271,76.665,45.671,43.437,1,"276,223,411,314"
2228,74.7589,76.559,45.624,43.76,1,"274,223,411,314"
2229,74.7949,76.533,45.657,43.371,1,"275,224,410,315"
2230,74.8268,76.856,45.568,43.762,1,"274,225,411,316"
2231,74.8589,76.376,45.714,43.369,1,"273,223,414,316"
2232,74.8948,76.524,45.572,43.92,1,"275,221,414,314"
2233,74.9269,76.394,45.342,43.488,1,"275,225,412,316"
2234,74.9588,76.61,45.497,44.0,1,"274,222,413,315"
2235,74.9949,76.516,45.726,43.775,1,"271,220,416,317"
2236,75.0268,75.644,45.291,43.49,1,"273,217,417,313"
2237,75.0588,76.173,45.47,43.32,1,"274,222,412,315"
2238,75.0908,76.184,45.455,43.583,1,"272,220,416,316"
2239,75.1268,75.87,45.141,43.202,1,"273,220,416,315"
2240,75.1587,76.093,45.14,43.678,1,"273,223,414,316"
2241,75.1908,75.845,45.24,43.145,1,"272,222,415,317"
2242,75.2271,75.958,45.032,43.408,1,"272,223,413,316"
2243,75.2588,75.802,45.2,43.243,1,"273,224,414,318"
2244,75.2908,75.649,44.924,43.431,1,"272,223,413,316"
2245,75.3268,76.087,45.356,43.344,1,"272,223,416,319"
2246,75.3589,76.444,45.291,43.627,1,"273,223,417,319"
2247,75.3909,75.856,45.069,43.285,1,"274,226,412,317"
2248,75.4268,77.01,45.569,43.884,1,"272,226,413,320"
2249,75.4591,76.793,45.666,43.504,1,"273,227,411,320"
2250,75.491,76.324,45.177,43.323,1,"274,230,410,320"
2251,75.5268,76.3,45.209,43.013,1,"273,228,410,319"
2252,75.559,76.601,45.308,43.458,1,"273,224,414,318"
2253,75.5908,75.779,44.931,42.798,1,"274,226,412,317"
2254,75.6231,76.404,45.154,43.45,1,"273,223,416,318"
2255,75.6588,76.272,45.07,43.309,1,"274,225,415,319"
2256,75.691,76.036,45.066,43.227,1,"273,223,415,318"
2257,75.723,76.163,45.061,43.194,1,"273,224,415,319"
2258,75.7588,75.769,44.888,43.282,1,"271,222,414,317"
